metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
dot	self	0.6	20.2983	0.9	1288	326	320	0.9816	0.2484	0.3965	0.2531	0.965	0.0865	0.1588	1.261
dot	self	0.65	21.0687	0.0	1288	451	434	0.9623	0.337	0.4991	0.3502	0.67	0.1248	0.2104	4.621
dot	self	0.65	21.0687	0.05	1288	451	426	0.9446	0.3307	0.4899	0.3502	0.7019	0.1214	0.2069	3.319
dot	self	0.65	21.0687	0.1	1288	451	408	0.9047	0.3168	0.4692	0.3502	0.7274	0.1144	0.1977	2.477
dot	self	0.65	21.0687	0.15	1288	451	394	0.8736	0.3059	0.4531	0.3502	0.7419	0.1109	0.193	1.847
dot	self	0.65	21.0687	0.2	1288	447	381	0.8523	0.2958	0.4392	0.347	0.7533	0.1072	0.1878	1.593
dot	self	0.65	21.0687	0.25	1288	439	367	0.836	0.2849	0.425	0.3408	0.7713	0.1032	0.182	1.46
dot	self	0.65	21.0687	0.3	1288	432	359	0.831	0.2787	0.4174	0.3354	0.7861	0.101	0.179	1.362
dot	self	0.65	21.0687	0.35	1288	417	348	0.8345	0.2702	0.4082	0.3238	0.802	0.0981	0.1748	1.292
dot	self	0.65	21.0687	0.4	1288	404	344	0.8515	0.2671	0.4066	0.3137	0.8274	0.097	0.1736	1.269
dot	self	0.65	21.0687	0.45	1288	395	338	0.8557	0.2624	0.4017	0.3067	0.8356	0.0956	0.1715	1.26
dot	self	0.65	21.0687	0.5	1288	377	330	0.8753	0.2562	0.3964	0.2927	0.8574	0.0939	0.1692	1.262
dot	self	0.65	21.0687	0.55	1288	366	323	0.8825	0.2508	0.3906	0.2842	0.864	0.0915	0.1654	1.267
dot	self	0.65	21.0687	0.6	1288	354	318	0.8983	0.2469	0.3873	0.2748	0.8816	0.0894	0.1624	1.263
dot	self	0.65	21.0687	0.65	1288	343	313	0.9125	0.243	0.3838	0.2663	0.8967	0.0879	0.1601	1.268
dot	self	0.65	21.0687	0.7	1288	330	307	0.9303	0.2384	0.3795	0.2562	0.9139	0.087	0.1589	1.273
dot	self	0.65	21.0687	0.75	1288	322	303	0.941	0.2352	0.3764	0.25	0.9242	0.0857	0.1569	1.273
dot	self	0.65	21.0687	0.8	1288	316	300	0.9494	0.2329	0.3741	0.2453	0.9338	0.0848	0.1555	1.272
dot	self	0.65	21.0687	0.85	1288	303	293	0.967	0.2275	0.3683	0.2352	0.9508	0.0822	0.1514	1.274
dot	self	0.65	21.0687	0.9	1288	287	282	0.9826	0.2189	0.3581	0.2228	0.9654	0.0792	0.1464	1.282
dot	self	0.7	21.927	0.0	1288	387	376	0.9716	0.2919	0.449	0.3005	0.7024	0.1061	0.1843	4.3
dot	self	0.7	21.927	0.05	1288	387	369	0.9535	0.2865	0.4406	0.3005	0.7321	0.1031	0.1808	3.155
dot	self	0.7	21.927	0.1	1288	387	355	0.9173	0.2756	0.4239	0.3005	0.7513	0.0971	0.172	2.362
dot	self	0.7	21.927	0.15	1288	387	343	0.8863	0.2663	0.4096	0.3005	0.7589	0.094	0.1673	1.827
dot	self	0.7	21.927	0.2	1288	383	333	0.8695	0.2585	0.3986	0.2974	0.7742	0.0917	0.1639	1.577
dot	self	0.7	21.927	0.25	1288	378	322	0.8519	0.25	0.3866	0.2935	0.7956	0.0885	0.1592	1.444
dot	self	0.7	21.927	0.3	1288	371	316	0.8518	0.2453	0.381	0.288	0.8086	0.0868	0.1567	1.369
dot	self	0.7	21.927	0.35	1288	358	305	0.852	0.2368	0.3706	0.278	0.8215	0.0839	0.1522	1.304
dot	self	0.7	21.927	0.4	1288	347	301	0.8674	0.2337	0.3682	0.2694	0.8441	0.0827	0.1507	1.282
dot	self	0.7	21.927	0.45	1288	341	297	0.871	0.2306	0.3646	0.2648	0.8517	0.0826	0.1506	1.279
dot	self	0.7	21.927	0.5	1288	328	291	0.8872	0.2259	0.3601	0.2547	0.8707	0.0819	0.1497	1.277
dot	self	0.7	21.927	0.55	1288	320	285	0.8906	0.2213	0.3545	0.2484	0.8737	0.0799	0.1464	1.281
dot	self	0.7	21.927	0.6	1288	308	280	0.9091	0.2174	0.3509	0.2391	0.8915	0.0779	0.1432	1.276
dot	self	0.7	21.927	0.65	1288	300	276	0.92	0.2143	0.3476	0.2329	0.9036	0.0771	0.1421	1.28
dot	self	0.7	21.927	0.7	1288	289	271	0.9377	0.2104	0.3437	0.2244	0.9207	0.0765	0.1412	1.284
dot	self	0.7	21.927	0.75	1288	285	270	0.9474	0.2096	0.3433	0.2213	0.9301	0.0761	0.1406	1.288
dot	self	0.7	21.927	0.8	1288	279	267	0.957	0.2073	0.3408	0.2166	0.9412	0.0751	0.1392	1.287
dot	self	0.7	21.927	0.85	1288	271	264	0.9742	0.205	0.3387	0.2104	0.9579	0.0738	0.137	1.284
dot	self	0.7	21.927	0.9	1288	261	257	0.9847	0.1995	0.3318	0.2026	0.9678	0.0722	0.1344	1.291
dot	self	0.75	23.1605	0.0	1288	322	314	0.9752	0.2438	0.3901	0.25	0.7288	0.0859	0.1536	4.112
dot	self	0.75	23.1605	0.05	1288	322	308	0.9565	0.2391	0.3826	0.25	0.7536	0.0835	0.1504	2.95
dot	self	0.75	23.1605	0.1	1288	322	300	0.9317	0.2329	0.3727	0.25	0.7746	0.0813	0.1472	2.258
dot	self	0.75	23.1605	0.15	1288	322	292	0.9068	0.2267	0.3627	0.25	0.7823	0.079	0.1436	1.789
dot	self	0.75	23.1605	0.2	1288	320	284	0.8875	0.2205	0.3532	0.2484	0.7945	0.0776	0.1414	1.562
dot	self	0.75	23.1605	0.25	1288	317	274	0.8644	0.2127	0.3414	0.2461	0.8102	0.0746	0.1367	1.432
dot	self	0.75	23.1605	0.3	1288	313	270	0.8626	0.2096	0.3373	0.243	0.8219	0.0734	0.1347	1.358
dot	self	0.75	23.1605	0.35	1288	303	261	0.8614	0.2026	0.3281	0.2352	0.8314	0.0711	0.1309	1.31
dot	self	0.75	23.1605	0.4	1288	295	258	0.8746	0.2003	0.326	0.229	0.8506	0.0707	0.1306	1.298
dot	self	0.75	23.1605	0.45	1288	291	255	0.8763	0.198	0.323	0.2259	0.8554	0.0706	0.1304	1.296
dot	self	0.75	23.1605	0.5	1288	279	249	0.8925	0.1933	0.3178	0.2166	0.8749	0.0699	0.1295	1.294
dot	self	0.75	23.1605	0.55	1288	274	246	0.8978	0.191	0.315	0.2127	0.8799	0.0693	0.1284	1.299
dot	self	0.75	23.1605	0.6	1288	266	243	0.9135	0.1887	0.3127	0.2065	0.8951	0.0676	0.1257	1.297
dot	self	0.75	23.1605	0.65	1288	260	241	0.9269	0.1871	0.3114	0.2019	0.908	0.0672	0.1251	1.304
dot	self	0.75	23.1605	0.7	1288	250	236	0.944	0.1832	0.3069	0.1941	0.9243	0.0665	0.1241	1.312
dot	self	0.75	23.1605	0.75	1288	247	235	0.9514	0.1825	0.3062	0.1918	0.9315	0.0661	0.1235	1.316
dot	self	0.75	23.1605	0.8	1288	242	232	0.9587	0.1801	0.3033	0.1879	0.9404	0.0652	0.122	1.314
dot	self	0.75	23.1605	0.85	1288	236	230	0.9746	0.1786	0.3018	0.1832	0.9559	0.0646	0.1211	1.309
dot	self	0.75	23.1605	0.9	1288	228	225	0.9868	0.1747	0.2968	0.177	0.9675	0.0633	0.1187	1.316
dot	self	0.8	24.4039	0.0	1288	258	252	0.9767	0.1957	0.326	0.2003	0.7361	0.0685	0.1254	3.779
dot	self	0.8	24.4039	0.05	1288	258	248	0.9612	0.1925	0.3208	0.2003	0.7595	0.067	0.1232	2.833
dot	self	0.8	24.4039	0.1	1288	258	241	0.9341	0.1871	0.3118	0.2003	0.781	0.065	0.1201	2.151
dot	self	0.8	24.4039	0.15	1288	258	234	0.907	0.1817	0.3027	0.2003	0.7865	0.0631	0.1169	1.818
dot	self	0.8	24.4039	0.2	1288	257	227	0.8833	0.1762	0.2939	0.1995	0.7925	0.0617	0.1145	1.588
dot	self	0.8	24.4039	0.25	1288	254	219	0.8622	0.17	0.284	0.1972	0.8077	0.0592	0.1103	1.461
dot	self	0.8	24.4039	0.3	1288	250	216	0.864	0.1677	0.2809	0.1941	0.8243	0.058	0.1084	1.38
dot	self	0.8	24.4039	0.35	1288	244	210	0.8607	0.163	0.2742	0.1894	0.8323	0.0569	0.1065	1.324
dot	self	0.8	24.4039	0.4	1288	240	209	0.8708	0.1623	0.2736	0.1863	0.8462	0.0567	0.1063	1.317
dot	self	0.8	24.4039	0.45	1288	236	206	0.8729	0.1599	0.2703	0.1832	0.852	0.0566	0.1061	1.314
dot	self	0.8	24.4039	0.5	1288	225	201	0.8933	0.1561	0.2657	0.1747	0.8737	0.0559	0.1051	1.32
dot	self	0.8	24.4039	0.55	1288	222	199	0.8964	0.1545	0.2636	0.1724	0.8765	0.0554	0.1042	1.324
dot	self	0.8	24.4039	0.6	1288	215	197	0.9163	0.153	0.2621	0.1669	0.8957	0.0545	0.1028	1.321
dot	self	0.8	24.4039	0.65	1288	212	196	0.9245	0.1522	0.2613	0.1646	0.9037	0.0541	0.1022	1.325
dot	self	0.8	24.4039	0.7	1288	203	191	0.9409	0.1483	0.2562	0.1576	0.9191	0.0535	0.1011	1.335
dot	self	0.8	24.4039	0.75	1288	201	191	0.9502	0.1483	0.2565	0.1561	0.9283	0.0535	0.1012	1.338
dot	self	0.8	24.4039	0.8	1288	198	189	0.9545	0.1467	0.2544	0.1537	0.9348	0.0529	0.1002	1.338
dot	self	0.8	24.4039	0.85	1288	192	187	0.974	0.1452	0.2527	0.1491	0.9536	0.0524	0.0993	1.333
dot	self	0.8	24.4039	0.9	1288	187	184	0.984	0.1429	0.2495	0.1452	0.963	0.0512	0.0973	1.337
dot	self	0.85	25.4933	0.0	1288	194	191	0.9845	0.1483	0.2578	0.1506	0.7726	0.0548	0.1023	3.407
dot	self	0.85	25.4933	0.05	1288	194	188	0.9691	0.146	0.2537	0.1506	0.7916	0.0535	0.1002	2.701
dot	self	0.85	25.4933	0.1	1288	194	184	0.9485	0.1429	0.2483	0.1506	0.8151	0.052	0.0977	2.119
dot	self	0.85	25.4933	0.15	1288	194	179	0.9227	0.139	0.2416	0.1506	0.8185	0.0504	0.0949	1.784
dot	self	0.85	25.4933	0.2	1288	194	176	0.9072	0.1366	0.2375	0.1506	0.8174	0.0497	0.0937	1.562
dot	self	0.85	25.4933	0.25	1288	192	170	0.8854	0.132	0.2297	0.1491	0.8303	0.0482	0.0911	1.438
dot	self	0.85	25.4933	0.3	1288	189	168	0.8889	0.1304	0.2275	0.1467	0.8483	0.0474	0.0897	1.354
dot	self	0.85	25.4933	0.35	1288	186	164	0.8817	0.1273	0.2225	0.1444	0.8526	0.0466	0.0884	1.296
dot	self	0.85	25.4933	0.4	1288	182	163	0.8956	0.1266	0.2218	0.1413	0.8686	0.0465	0.0882	1.297
dot	self	0.85	25.4933	0.45	1288	180	161	0.8944	0.125	0.2193	0.1398	0.8699	0.0464	0.0882	1.294
dot	self	0.85	25.4933	0.5	1288	177	158	0.8927	0.1227	0.2157	0.1374	0.8705	0.0459	0.0873	1.294
dot	self	0.85	25.4933	0.55	1288	174	156	0.8966	0.1211	0.2134	0.1351	0.874	0.0454	0.0863	1.299
dot	self	0.85	25.4933	0.6	1288	168	154	0.9167	0.1196	0.2115	0.1304	0.8934	0.0446	0.085	1.304
dot	self	0.85	25.4933	0.65	1288	166	153	0.9217	0.1188	0.2105	0.1289	0.8981	0.0442	0.0843	1.307
dot	self	0.85	25.4933	0.7	1288	160	151	0.9437	0.1172	0.2086	0.1242	0.9193	0.0439	0.0839	1.312
dot	self	0.85	25.4933	0.75	1288	159	151	0.9497	0.1172	0.2087	0.1234	0.9251	0.0439	0.0839	1.314
dot	self	0.85	25.4933	0.8	1288	157	150	0.9554	0.1165	0.2076	0.1219	0.9337	0.0438	0.0836	1.312
dot	self	0.85	25.4933	0.85	1288	153	149	0.9739	0.1157	0.2068	0.1188	0.9515	0.0434	0.083	1.307
dot	self	0.85	25.4933	0.9	1288	148	146	0.9865	0.1134	0.2033	0.1149	0.9634	0.0423	0.081	1.311
dot	self	0.9	27.4986	0.0	1288	129	128	0.9922	0.0994	0.1807	0.1002	0.8219	0.0376	0.0719	2.589
dot	self	0.9	27.4986	0.05	1288	129	127	0.9845	0.0986	0.1793	0.1002	0.8356	0.0369	0.0707	2.14
dot	self	0.9	27.4986	0.1	1288	129	124	0.9612	0.0963	0.175	0.1002	0.8523	0.0363	0.0697	1.791
dot	self	0.9	27.4986	0.15	1288	129	123	0.9535	0.0955	0.1736	0.1002	0.8601	0.0358	0.0688	1.628
dot	self	0.9	27.4986	0.2	1288	129	122	0.9457	0.0947	0.1722	0.1002	0.8656	0.0358	0.0687	1.488
dot	self	0.9	27.4986	0.25	1288	127	117	0.9213	0.0908	0.1654	0.0986	0.8727	0.0344	0.0662	1.394
dot	self	0.9	27.4986	0.3	1288	127	116	0.9134	0.0901	0.164	0.0986	0.8773	0.0339	0.0652	1.339
dot	self	0.9	27.4986	0.35	1288	126	114	0.9048	0.0885	0.1612	0.0978	0.881	0.0338	0.0651	1.294
dot	self	0.9	27.4986	0.4	1288	124	113	0.9113	0.0877	0.1601	0.0963	0.8911	0.0336	0.0648	1.29
dot	self	0.9	27.4986	0.45	1288	123	113	0.9187	0.0877	0.1602	0.0955	0.8984	0.0336	0.0649	1.293
dot	self	0.9	27.4986	0.5	1288	121	111	0.9174	0.0862	0.1576	0.0939	0.8967	0.0332	0.064	1.298
dot	self	0.9	27.4986	0.55	1288	120	110	0.9167	0.0854	0.1562	0.0932	0.8958	0.0328	0.0633	1.3
dot	self	0.9	27.4986	0.6	1288	116	109	0.9397	0.0846	0.1553	0.0901	0.9181	0.0328	0.0633	1.302
dot	self	0.9	27.4986	0.65	1288	115	109	0.9478	0.0846	0.1554	0.0893	0.9261	0.0328	0.0633	1.304
dot	self	0.9	27.4986	0.7	1288	111	107	0.964	0.0831	0.153	0.0862	0.9414	0.0325	0.0628	1.306
dot	self	0.9	27.4986	0.75	1288	111	107	0.964	0.0831	0.153	0.0862	0.9414	0.0325	0.0628	1.306
dot	self	0.9	27.4986	0.8	1288	110	107	0.9727	0.0831	0.1531	0.0854	0.9545	0.0325	0.0628	1.3
dot	self	0.9	27.4986	0.85	1288	108	106	0.9815	0.0823	0.1519	0.0839	0.963	0.0321	0.0621	1.287
dot	self	0.9	27.4986	0.9	1288	103	103	1.0	0.08	0.1481	0.08	0.9806	0.031	0.06	1.291
dot	self	0.95	31.0519	0.0	1288	65	65	1.0	0.0505	0.0961	0.0505	0.8838	0.0202	0.0395	1.754
dot	self	0.95	31.0519	0.05	1288	65	65	1.0	0.0505	0.0961	0.0505	0.8904	0.0198	0.0388	1.677
dot	self	0.95	31.0519	0.1	1288	65	65	1.0	0.0505	0.0961	0.0505	0.9159	0.0198	0.0388	1.508
dot	self	0.95	31.0519	0.15	1288	65	65	1.0	0.0505	0.0961	0.0505	0.9262	0.0198	0.0388	1.477
dot	self	0.95	31.0519	0.2	1288	65	65	1.0	0.0505	0.0961	0.0505	0.9397	0.0198	0.0388	1.385
dot	self	0.95	31.0519	0.25	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.9269	0.0197	0.0386	1.354
dot	self	0.95	31.0519	0.3	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.9385	0.0197	0.0386	1.308
dot	self	0.95	31.0519	0.35	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.9385	0.0197	0.0386	1.308
dot	self	0.95	31.0519	0.4	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.9385	0.0197	0.0386	1.308
dot	self	0.95	31.0519	0.45	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.9385	0.0197	0.0386	1.308
dot	self	0.95	31.0519	0.5	1288	64	62	0.9688	0.0481	0.0917	0.0497	0.9375	0.0193	0.0378	1.312
dot	self	0.95	31.0519	0.55	1288	64	62	0.9688	0.0481	0.0917	0.0497	0.9375	0.0193	0.0378	1.312
dot	self	0.95	31.0519	0.6	1288	62	62	1.0	0.0481	0.0919	0.0481	0.9677	0.0193	0.0379	1.306
dot	self	0.95	31.0519	0.65	1288	62	62	1.0	0.0481	0.0919	0.0481	0.9677	0.0193	0.0379	1.306
dot	self	0.95	31.0519	0.7	1288	61	61	1.0	0.0474	0.0904	0.0474	0.9672	0.0192	0.0376	1.311
dot	self	0.95	31.0519	0.75	1288	61	61	1.0	0.0474	0.0904	0.0474	0.9672	0.0192	0.0376	1.311
dot	self	0.95	31.0519	0.8	1288	61	61	1.0	0.0474	0.0904	0.0474	0.9754	0.0192	0.0376	1.295
dot	self	0.95	31.0519	0.85	1288	60	60	1.0	0.0466	0.089	0.0466	0.975	0.0188	0.0369	1.283
dot	self	0.95	31.0519	0.9	1288	58	58	1.0	0.045	0.0862	0.045	0.9741	0.0179	0.0351	1.293
dot	twin	0.0	7.8096	0.0	1288	1285	982	0.7642	0.7624	0.7633	0.9977	0.434	0.2732	0.3353	6.858
dot	twin	0.0	7.8096	0.05	1288	1284	930	0.7243	0.722	0.7232	0.9969	0.4737	0.2525	0.3294	4.13
dot	twin	0.0	7.8096	0.1	1288	1282	867	0.6763	0.6731	0.6747	0.9953	0.4977	0.2359	0.3201	2.849
dot	twin	0.0	7.8096	0.15	1288	1267	815	0.6433	0.6328	0.638	0.9837	0.5072	0.2211	0.308	2.165
dot	twin	0.0	7.8096	0.2	1288	1241	775	0.6245	0.6017	0.6129	0.9635	0.5219	0.2107	0.3002	1.842
dot	twin	0.0	7.8096	0.25	1288	1208	748	0.6192	0.5807	0.5994	0.9379	0.5429	0.2008	0.2931	1.61
dot	twin	0.0	7.8096	0.3	1288	1174	729	0.621	0.566	0.5922	0.9115	0.5623	0.196	0.2907	1.477
dot	twin	0.0	7.8096	0.35	1288	1130	714	0.6319	0.5543	0.5906	0.8773	0.5831	0.1918	0.2886	1.378
dot	twin	0.0	7.8096	0.4	1288	1065	691	0.6488	0.5365	0.5873	0.8269	0.61	0.1842	0.2829	1.321
dot	twin	0.0	7.8096	0.45	1288	1012	669	0.6611	0.5194	0.5817	0.7857	0.6313	0.175	0.274	1.294
dot	twin	0.0	7.8096	0.5	1288	955	652	0.6827	0.5062	0.5814	0.7415	0.6585	0.1717	0.2724	1.279
dot	twin	0.0	7.8096	0.55	1288	902	635	0.704	0.493	0.5799	0.7003	0.6802	0.1664	0.2674	1.284
dot	twin	0.0	7.8096	0.6	1288	835	608	0.7281	0.472	0.5728	0.6483	0.7049	0.1597	0.2605	1.267
dot	twin	0.0	7.8096	0.65	1288	790	589	0.7456	0.4573	0.5669	0.6134	0.7229	0.1536	0.2533	1.263
dot	twin	0.0	7.8096	0.7	1288	734	573	0.7807	0.4449	0.5668	0.5699	0.7567	0.1507	0.2513	1.264
dot	twin	0.0	7.8096	0.75	1288	701	560	0.7989	0.4348	0.5631	0.5443	0.7786	0.1469	0.2471	1.254
dot	twin	0.0	7.8096	0.8	1288	656	538	0.8201	0.4177	0.5535	0.5093	0.8029	0.1413	0.2403	1.232
dot	twin	0.0	7.8096	0.85	1288	625	526	0.8416	0.4084	0.5499	0.4852	0.8268	0.1383	0.237	1.223
dot	twin	0.0	7.8096	0.9	1288	560	490	0.875	0.3804	0.5303	0.4348	0.8593	0.1284	0.2234	1.222
dot	twin	0.05	10.5448	0.0	1288	1220	973	0.7975	0.7554	0.7759	0.9472	0.4547	0.269	0.338	6.823
dot	twin	0.05	10.5448	0.05	1288	1219	922	0.7564	0.7158	0.7355	0.9464	0.4958	0.2491	0.3316	4.094
dot	twin	0.05	10.5448	0.1	1288	1217	860	0.7067	0.6677	0.6866	0.9449	0.5208	0.2326	0.3216	2.836
dot	twin	0.05	10.5448	0.15	1288	1204	808	0.6711	0.6273	0.6485	0.9348	0.5309	0.2178	0.3089	2.15
dot	twin	0.05	10.5448	0.2	1288	1182	770	0.6514	0.5978	0.6235	0.9177	0.5467	0.2075	0.3008	1.829
dot	twin	0.05	10.5448	0.25	1288	1152	746	0.6476	0.5792	0.6115	0.8944	0.5694	0.1999	0.2959	1.605
dot	twin	0.05	10.5448	0.3	1288	1121	727	0.6485	0.5644	0.6036	0.8703	0.589	0.1951	0.2931	1.472
dot	twin	0.05	10.5448	0.35	1288	1082	712	0.658	0.5528	0.6008	0.8401	0.6093	0.1909	0.2907	1.376
dot	twin	0.05	10.5448	0.4	1288	1022	689	0.6742	0.5349	0.5965	0.7935	0.6361	0.1833	0.2846	1.316
dot	twin	0.05	10.5448	0.45	1288	974	667	0.6848	0.5179	0.5897	0.7562	0.6567	0.1741	0.2752	1.291
dot	twin	0.05	10.5448	0.5	1288	920	650	0.7065	0.5047	0.5888	0.7143	0.6839	0.1709	0.2734	1.276
dot	twin	0.05	10.5448	0.55	1288	872	633	0.7259	0.4915	0.5861	0.677	0.7041	0.1655	0.268	1.281
dot	twin	0.05	10.5448	0.6	1288	810	606	0.7481	0.4705	0.5777	0.6289	0.7274	0.1589	0.2608	1.264
dot	twin	0.05	10.5448	0.65	1288	770	587	0.7623	0.4557	0.5705	0.5978	0.7426	0.1527	0.2533	1.258
dot	twin	0.05	10.5448	0.7	1288	718	571	0.7953	0.4433	0.5693	0.5575	0.7748	0.1498	0.2511	1.259
dot	twin	0.05	10.5448	0.75	1288	687	558	0.8122	0.4332	0.5651	0.5334	0.7937	0.146	0.2466	1.247
dot	twin	0.05	10.5448	0.8	1288	644	536	0.8323	0.4161	0.5549	0.5	0.8147	0.1404	0.2396	1.236
dot	twin	0.05	10.5448	0.85	1288	614	524	0.8534	0.4068	0.551	0.4767	0.8383	0.1374	0.2361	1.227
dot	twin	0.05	10.5448	0.9	1288	551	488	0.8857	0.3789	0.5307	0.4278	0.8697	0.1275	0.2224	1.226
dot	twin	0.1	11.7193	0.0	1288	1156	959	0.8296	0.7446	0.7848	0.8975	0.4737	0.263	0.3382	6.613
dot	twin	0.1	11.7193	0.05	1288	1155	909	0.787	0.7057	0.7442	0.8967	0.5159	0.2435	0.3308	3.994
dot	twin	0.1	11.7193	0.1	1288	1154	849	0.7357	0.6592	0.6953	0.896	0.542	0.2273	0.3203	2.823
dot	twin	0.1	11.7193	0.15	1288	1142	798	0.6988	0.6196	0.6568	0.8866	0.5525	0.2133	0.3077	2.151
dot	twin	0.1	11.7193	0.2	1288	1125	760	0.6756	0.5901	0.6299	0.8734	0.5676	0.2029	0.299	1.823
dot	twin	0.1	11.7193	0.25	1288	1101	736	0.6685	0.5714	0.6162	0.8548	0.5889	0.1954	0.2934	1.592
dot	twin	0.1	11.7193	0.3	1288	1070	717	0.6701	0.5567	0.6081	0.8307	0.6101	0.1906	0.2904	1.459
dot	twin	0.1	11.7193	0.35	1288	1034	702	0.6789	0.545	0.6047	0.8028	0.6298	0.1864	0.2876	1.362
dot	twin	0.1	11.7193	0.4	1288	979	680	0.6946	0.528	0.5999	0.7601	0.6564	0.1795	0.282	1.306
dot	twin	0.1	11.7193	0.45	1288	934	658	0.7045	0.5109	0.5923	0.7252	0.6762	0.1703	0.2721	1.28
dot	twin	0.1	11.7193	0.5	1288	882	641	0.7268	0.4977	0.5908	0.6848	0.7044	0.1671	0.2701	1.265
dot	twin	0.1	11.7193	0.55	1288	837	624	0.7455	0.4845	0.5873	0.6498	0.7234	0.1618	0.2644	1.274
dot	twin	0.1	11.7193	0.6	1288	781	598	0.7657	0.4643	0.5781	0.6064	0.7448	0.1555	0.2573	1.257
dot	twin	0.1	11.7193	0.65	1288	742	579	0.7803	0.4495	0.5704	0.5761	0.7606	0.1494	0.2497	1.253
dot	twin	0.1	11.7193	0.7	1288	691	563	0.8148	0.4371	0.569	0.5365	0.7943	0.1465	0.2473	1.254
dot	twin	0.1	11.7193	0.75	1288	662	550	0.8308	0.427	0.5641	0.514	0.8125	0.1427	0.2427	1.243
dot	twin	0.1	11.7193	0.8	1288	620	528	0.8516	0.4099	0.5535	0.4814	0.8343	0.1371	0.2355	1.231
dot	twin	0.1	11.7193	0.85	1288	592	516	0.8716	0.4006	0.5489	0.4596	0.857	0.1341	0.2319	1.224
dot	twin	0.1	11.7193	0.9	1288	531	480	0.904	0.3727	0.5278	0.4123	0.8885	0.1242	0.2179	1.223
dot	twin	0.15	12.6813	0.0	1288	1091	940	0.8616	0.7298	0.7902	0.847	0.4959	0.2554	0.3372	6.491
dot	twin	0.15	12.6813	0.05	1288	1090	890	0.8165	0.691	0.7485	0.8463	0.5395	0.2361	0.3285	3.948
dot	twin	0.15	12.6813	0.1	1288	1090	831	0.7624	0.6452	0.6989	0.8463	0.5661	0.2208	0.3176	2.808
dot	twin	0.15	12.6813	0.15	1288	1082	783	0.7237	0.6079	0.6608	0.8401	0.576	0.2072	0.3047	2.13
dot	twin	0.15	12.6813	0.2	1288	1065	746	0.7005	0.5792	0.6341	0.8269	0.5928	0.1973	0.2961	1.794
dot	twin	0.15	12.6813	0.25	1288	1044	723	0.6925	0.5613	0.6201	0.8106	0.6136	0.1897	0.2899	1.57
dot	twin	0.15	12.6813	0.3	1288	1017	705	0.6932	0.5474	0.6117	0.7896	0.6347	0.1852	0.2867	1.444
dot	twin	0.15	12.6813	0.35	1288	984	690	0.7012	0.5357	0.6074	0.764	0.6544	0.181	0.2835	1.354
dot	twin	0.15	12.6813	0.4	1288	935	670	0.7166	0.5202	0.6028	0.7259	0.6813	0.1757	0.2793	1.296
dot	twin	0.15	12.6813	0.45	1288	892	652	0.7309	0.5062	0.5982	0.6925	0.7031	0.1685	0.2719	1.272
dot	twin	0.15	12.6813	0.5	1288	843	635	0.7533	0.493	0.596	0.6545	0.7311	0.1653	0.2696	1.257
dot	twin	0.15	12.6813	0.55	1288	801	618	0.7715	0.4798	0.5917	0.6219	0.7498	0.1599	0.2636	1.266
dot	twin	0.15	12.6813	0.6	1288	747	592	0.7925	0.4596	0.5818	0.58	0.7723	0.1537	0.2564	1.254
dot	twin	0.15	12.6813	0.65	1288	714	573	0.8025	0.4449	0.5724	0.5543	0.7837	0.1475	0.2483	1.248
dot	twin	0.15	12.6813	0.7	1288	666	557	0.8363	0.4325	0.5701	0.5171	0.8171	0.1446	0.2458	1.254
dot	twin	0.15	12.6813	0.75	1288	641	544	0.8487	0.4224	0.564	0.4977	0.8319	0.1408	0.2409	1.242
dot	twin	0.15	12.6813	0.8	1288	602	523	0.8688	0.4061	0.5534	0.4674	0.8519	0.1354	0.2336	1.228
dot	twin	0.15	12.6813	0.85	1288	574	511	0.8902	0.3967	0.5489	0.4457	0.8763	0.1324	0.23	1.22
dot	twin	0.15	12.6813	0.9	1288	518	476	0.9189	0.3696	0.5271	0.4022	0.9043	0.1233	0.2169	1.217
dot	twin	0.2	13.5282	0.0	1288	1028	907	0.8823	0.7042	0.7832	0.7981	0.5166	0.2476	0.3347	6.245
dot	twin	0.2	13.5282	0.05	1288	1028	861	0.8375	0.6685	0.7435	0.7981	0.5607	0.2306	0.3268	3.825
dot	twin	0.2	13.5282	0.1	1288	1028	809	0.787	0.6281	0.6986	0.7981	0.5884	0.2164	0.3164	2.722
dot	twin	0.2	13.5282	0.15	1288	1022	766	0.7495	0.5947	0.6632	0.7935	0.5999	0.2034	0.3038	2.086
dot	twin	0.2	13.5282	0.2	1288	1007	730	0.7249	0.5668	0.6362	0.7818	0.6171	0.1935	0.2946	1.783
dot	twin	0.2	13.5282	0.25	1288	990	708	0.7152	0.5497	0.6216	0.7686	0.6372	0.1863	0.2883	1.556
dot	twin	0.2	13.5282	0.3	1288	966	691	0.7153	0.5365	0.6131	0.75	0.6584	0.1817	0.2848	1.436
