metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
whiten	twin	0.05	0.3417	0.25	1288	1112	767	0.6897	0.5955	0.6392	0.8634	0.6223	0.2065	0.3101	1.515
whiten	twin	0.05	0.3417	0.3	1288	1064	749	0.7039	0.5815	0.6369	0.8261	0.6448	0.2008	0.3063	1.416
whiten	twin	0.05	0.3417	0.35	1288	1024	737	0.7197	0.5722	0.6375	0.795	0.669	0.1981	0.3057	1.348
whiten	twin	0.05	0.3417	0.4	1288	971	719	0.7405	0.5582	0.6366	0.7539	0.6956	0.191	0.2997	1.313
whiten	twin	0.05	0.3417	0.45	1288	929	696	0.7492	0.5404	0.6279	0.7213	0.7138	0.1834	0.2918	1.263
whiten	twin	0.05	0.3417	0.5	1288	890	680	0.764	0.528	0.6244	0.691	0.7329	0.1796	0.2885	1.243
whiten	twin	0.05	0.3417	0.55	1288	845	654	0.774	0.5078	0.6132	0.6561	0.743	0.1722	0.2797	1.247
whiten	twin	0.05	0.3417	0.6	1288	796	634	0.7965	0.4922	0.6084	0.618	0.7672	0.166	0.273	1.246
whiten	twin	0.05	0.3417	0.65	1288	758	619	0.8166	0.4806	0.6051	0.5885	0.7888	0.1613	0.2678	1.233
whiten	twin	0.05	0.3417	0.7	1288	721	607	0.8419	0.4713	0.6043	0.5598	0.8166	0.159	0.2662	1.234
whiten	twin	0.05	0.3417	0.75	1288	687	591	0.8603	0.4589	0.5985	0.5334	0.8366	0.1543	0.2606	1.23
whiten	twin	0.05	0.3417	0.8	1288	645	583	0.9039	0.4526	0.6032	0.5008	0.883	0.1519	0.2592	1.234
whiten	twin	0.05	0.3417	0.85	1288	620	571	0.921	0.4433	0.5985	0.4814	0.9039	0.1494	0.2564	1.226
whiten	twin	0.05	0.3417	0.9	1288	576	543	0.9427	0.4216	0.5826	0.4472	0.9272	0.1431	0.248	1.22
whiten	twin	0.1	0.4031	0.0	1288	1155	997	0.8632	0.7741	0.8162	0.8967	0.5018	0.2777	0.3576	7.655
whiten	twin	0.1	0.4031	0.05	1288	1155	942	0.8156	0.7314	0.7712	0.8967	0.5493	0.2566	0.3498	4.27
whiten	twin	0.1	0.4031	0.1	1288	1148	880	0.7666	0.6832	0.7225	0.8913	0.5858	0.2391	0.3396	2.698
whiten	twin	0.1	0.4031	0.15	1288	1129	830	0.7352	0.6444	0.6868	0.8766	0.6013	0.2253	0.3278	2.059
whiten	twin	0.1	0.4031	0.2	1288	1101	791	0.7184	0.6141	0.6622	0.8548	0.6261	0.2156	0.3208	1.711
whiten	twin	0.1	0.4031	0.25	1288	1063	765	0.7197	0.5939	0.6508	0.8253	0.6505	0.2054	0.3122	1.517
whiten	twin	0.1	0.4031	0.3	1288	1021	748	0.7326	0.5807	0.6479	0.7927	0.6723	0.2004	0.3088	1.419
whiten	twin	0.1	0.4031	0.35	1288	984	736	0.748	0.5714	0.6479	0.764	0.6966	0.1977	0.308	1.352
whiten	twin	0.1	0.4031	0.4	1288	935	718	0.7679	0.5575	0.646	0.7259	0.7229	0.1906	0.3017	1.318
whiten	twin	0.1	0.4031	0.45	1288	900	695	0.7722	0.5396	0.6353	0.6988	0.7368	0.183	0.2932	1.268
whiten	twin	0.1	0.4031	0.5	1288	867	679	0.7832	0.5272	0.6302	0.6731	0.7525	0.1792	0.2895	1.246
whiten	twin	0.1	0.4031	0.55	1288	824	653	0.7925	0.507	0.6184	0.6398	0.7621	0.1719	0.2805	1.252
whiten	twin	0.1	0.4031	0.6	1288	778	633	0.8136	0.4915	0.6128	0.604	0.7853	0.1656	0.2736	1.253
whiten	twin	0.1	0.4031	0.65	1288	741	618	0.834	0.4798	0.6092	0.5753	0.8074	0.1609	0.2683	1.239
whiten	twin	0.1	0.4031	0.7	1288	707	606	0.8571	0.4705	0.6075	0.5489	0.8335	0.1586	0.2665	1.239
whiten	twin	0.1	0.4031	0.75	1288	675	590	0.8741	0.4581	0.6011	0.5241	0.8511	0.1539	0.2607	1.235
whiten	twin	0.1	0.4031	0.8	1288	638	582	0.9122	0.4519	0.6044	0.4953	0.8911	0.1515	0.259	1.236
whiten	twin	0.1	0.4031	0.85	1288	614	570	0.9283	0.4425	0.5994	0.4767	0.911	0.149	0.2561	1.229
whiten	twin	0.1	0.4031	0.9	1288	571	542	0.9492	0.4208	0.5831	0.4433	0.9335	0.1427	0.2476	1.222
whiten	twin	0.15	0.4886	0.0	1288	1093	989	0.9048	0.7679	0.8307	0.8486	0.5306	0.276	0.3631	7.416
whiten	twin	0.15	0.4886	0.05	1288	1093	937	0.8573	0.7275	0.7871	0.8486	0.5803	0.255	0.3543	4.163
whiten	twin	0.15	0.4886	0.1	1288	1087	876	0.8059	0.6801	0.7377	0.8439	0.6189	0.2377	0.3435	2.663
whiten	twin	0.15	0.4886	0.15	1288	1070	828	0.7738	0.6429	0.7023	0.8307	0.6356	0.2252	0.3325	2.062
whiten	twin	0.15	0.4886	0.2	1288	1043	790	0.7574	0.6134	0.6778	0.8098	0.6626	0.2155	0.3252	1.721
whiten	twin	0.15	0.4886	0.25	1288	1012	764	0.7549	0.5932	0.6643	0.7857	0.6851	0.2053	0.3159	1.525
whiten	twin	0.15	0.4886	0.3	1288	972	747	0.7685	0.58	0.6611	0.7547	0.7081	0.2003	0.3123	1.427
whiten	twin	0.15	0.4886	0.35	1288	940	735	0.7819	0.5707	0.6598	0.7298	0.7312	0.1976	0.3111	1.358
whiten	twin	0.15	0.4886	0.4	1288	895	717	0.8011	0.5567	0.6569	0.6949	0.7575	0.1905	0.3045	1.322
whiten	twin	0.15	0.4886	0.45	1288	860	694	0.807	0.5388	0.6462	0.6677	0.7736	0.1829	0.2959	1.275
whiten	twin	0.15	0.4886	0.5	1288	828	678	0.8188	0.5264	0.6408	0.6429	0.7907	0.1791	0.292	1.253
whiten	twin	0.15	0.4886	0.55	1288	787	652	0.8285	0.5062	0.6284	0.611	0.8009	0.1717	0.2828	1.259
whiten	twin	0.15	0.4886	0.6	1288	745	632	0.8483	0.4907	0.6217	0.5784	0.8235	0.1655	0.2756	1.26
whiten	twin	0.15	0.4886	0.65	1288	711	617	0.8678	0.479	0.6173	0.552	0.8442	0.1608	0.2701	1.246
whiten	twin	0.15	0.4886	0.7	1288	680	605	0.8897	0.4697	0.6148	0.528	0.8698	0.1585	0.2682	1.246
whiten	twin	0.15	0.4886	0.75	1288	652	589	0.9034	0.4573	0.6072	0.5062	0.8847	0.1538	0.2621	1.24
whiten	twin	0.15	0.4886	0.8	1288	620	581	0.9371	0.4511	0.609	0.4814	0.9181	0.1514	0.2599	1.241
whiten	twin	0.15	0.4886	0.85	1288	601	569	0.9468	0.4418	0.6024	0.4666	0.929	0.1489	0.2567	1.23
whiten	twin	0.15	0.4886	0.9	1288	562	541	0.9626	0.42	0.5849	0.4363	0.9467	0.1426	0.2479	1.222
whiten	twin	0.2	0.5757	0.0	1288	1029	962	0.9349	0.7469	0.8304	0.7989	0.5574	0.2655	0.3597	7.121
whiten	twin	0.2	0.5757	0.05	1288	1029	918	0.8921	0.7127	0.7924	0.7989	0.6092	0.2482	0.3527	4.064
whiten	twin	0.2	0.5757	0.1	1288	1024	859	0.8389	0.6669	0.7431	0.795	0.6485	0.2326	0.3424	2.643
whiten	twin	0.2	0.5757	0.15	1288	1012	812	0.8024	0.6304	0.7061	0.7857	0.6651	0.2203	0.331	2.064
whiten	twin	0.2	0.5757	0.2	1288	990	775	0.7828	0.6017	0.6804	0.7686	0.6905	0.2107	0.3229	1.72
whiten	twin	0.2	0.5757	0.25	1288	959	751	0.7831	0.5831	0.6684	0.7446	0.7163	0.2013	0.3142	1.522
whiten	twin	0.2	0.5757	0.3	1288	924	735	0.7955	0.5707	0.6646	0.7174	0.7391	0.1966	0.3106	1.428
whiten	twin	0.2	0.5757	0.35	1288	897	725	0.8082	0.5629	0.6636	0.6964	0.761	0.1941	0.3093	1.367
whiten	twin	0.2	0.5757	0.4	1288	857	709	0.8273	0.5505	0.6611	0.6654	0.7868	0.1879	0.3034	1.331
whiten	twin	0.2	0.5757	0.45	1288	825	687	0.8327	0.5334	0.6503	0.6405	0.8034	0.1811	0.2956	1.28
whiten	twin	0.2	0.5757	0.5	1288	794	671	0.8451	0.521	0.6446	0.6165	0.8214	0.1773	0.2916	1.258
whiten	twin	0.2	0.5757	0.55	1288	754	646	0.8568	0.5016	0.6327	0.5854	0.8335	0.1702	0.2827	1.265
whiten	twin	0.2	0.5757	0.6	1288	718	626	0.8719	0.486	0.6241	0.5575	0.8522	0.164	0.275	1.264
whiten	twin	0.2	0.5757	0.65	1288	687	611	0.8894	0.4744	0.6187	0.5334	0.8714	0.1592	0.2692	1.249
whiten	twin	0.2	0.5757	0.7	1288	658	599	0.9103	0.4651	0.6156	0.5109	0.8914	0.157	0.2669	1.246
whiten	twin	0.2	0.5757	0.75	1288	632	584	0.9241	0.4534	0.6083	0.4907	0.9065	0.1524	0.2609	1.239
whiten	twin	0.2	0.5757	0.8	1288	606	576	0.9505	0.4472	0.6082	0.4705	0.932	0.15	0.2584	1.241
whiten	twin	0.2	0.5757	0.85	1288	590	565	0.9576	0.4387	0.6017	0.4581	0.9406	0.1477	0.2553	1.231
whiten	twin	0.2	0.5757	0.9	1288	554	538	0.9711	0.4177	0.5841	0.4301	0.9561	0.1416	0.2467	1.221
whiten	twin	0.25	0.6854	0.0	1288	966	919	0.9513	0.7135	0.8154	0.75	0.5797	0.2576	0.3567	6.703
whiten	twin	0.25	0.6854	0.05	1288	966	882	0.913	0.6848	0.7826	0.75	0.633	0.2423	0.3505	3.884
whiten	twin	0.25	0.6854	0.1	1288	961	828	0.8616	0.6429	0.7363	0.7461	0.6731	0.2274	0.3399	2.526
whiten	twin	0.25	0.6854	0.15	1288	950	785	0.8263	0.6095	0.7015	0.7376	0.6908	0.216	0.3291	2.029
whiten	twin	0.25	0.6854	0.2	1288	934	754	0.8073	0.5854	0.6787	0.7252	0.7154	0.2075	0.3217	1.701
whiten	twin	0.25	0.6854	0.25	1288	908	732	0.8062	0.5683	0.6667	0.705	0.7398	0.1984	0.3129	1.506
whiten	twin	0.25	0.6854	0.3	1288	876	716	0.8174	0.5559	0.6617	0.6801	0.763	0.1941	0.3095	1.422
whiten	twin	0.25	0.6854	0.35	1288	852	706	0.8286	0.5481	0.6598	0.6615	0.7841	0.1916	0.308	1.364
whiten	twin	0.25	0.6854	0.4	1288	818	691	0.8447	0.5365	0.6562	0.6351	0.8063	0.1856	0.3017	1.327
whiten	twin	0.25	0.6854	0.45	1288	791	670	0.847	0.5202	0.6445	0.6141	0.8208	0.1788	0.2936	1.274
whiten	twin	0.25	0.6854	0.5	1288	761	655	0.8607	0.5085	0.6393	0.5908	0.84	0.1752	0.29	1.253
whiten	twin	0.25	0.6854	0.55	1288	725	632	0.8717	0.4907	0.6279	0.5629	0.8505	0.1684	0.2812	1.26
whiten	twin	0.25	0.6854	0.6	1288	691	612	0.8857	0.4752	0.6185	0.5365	0.8685	0.1622	0.2733	1.259
whiten	twin	0.25	0.6854	0.65	1288	663	597	0.9005	0.4635	0.612	0.5148	0.8853	0.1575	0.2674	1.242
whiten	twin	0.25	0.6854	0.7	1288	635	585	0.9213	0.4542	0.6084	0.493	0.9053	0.1552	0.265	1.238
whiten	twin	0.25	0.6854	0.75	1288	612	570	0.9314	0.4425	0.6	0.4752	0.9171	0.1506	0.2588	1.236
whiten	twin	0.25	0.6854	0.8	1288	586	562	0.959	0.4363	0.5998	0.455	0.944	0.1482	0.2562	1.238
whiten	twin	0.25	0.6854	0.85	1288	570	551	0.9667	0.4278	0.5931	0.4425	0.9532	0.1459	0.2531	1.227
whiten	twin	0.25	0.6854	0.9	1288	538	527	0.9796	0.4092	0.5772	0.4177	0.9671	0.1403	0.2451	1.223
whiten	twin	0.3	0.7571	0.0	1288	901	875	0.9711	0.6793	0.7995	0.6995	0.6063	0.2454	0.3494	6.375
whiten	twin	0.3	0.7571	0.05	1288	901	842	0.9345	0.6537	0.7693	0.6995	0.6607	0.231	0.3424	3.721
whiten	twin	0.3	0.7571	0.1	1288	898	792	0.882	0.6149	0.7246	0.6972	0.7014	0.2171	0.3316	2.439
whiten	twin	0.3	0.7571	0.15	1288	888	755	0.8502	0.5862	0.6939	0.6894	0.7202	0.207	0.3216	1.963
whiten	twin	0.3	0.7571	0.2	1288	875	730	0.8343	0.5668	0.675	0.6793	0.7469	0.1999	0.3153	1.648
whiten	twin	0.3	0.7571	0.25	1288	853	712	0.8347	0.5528	0.6651	0.6623	0.7723	0.1928	0.3086	1.457
whiten	twin	0.3	0.7571	0.3	1288	827	696	0.8416	0.5404	0.6582	0.6421	0.7929	0.1885	0.3046	1.376
whiten	twin	0.3	0.7571	0.35	1288	804	688	0.8557	0.5342	0.6577	0.6242	0.8148	0.1863	0.3033	1.324
whiten	twin	0.3	0.7571	0.4	1288	777	675	0.8687	0.5241	0.6538	0.6033	0.8335	0.1811	0.2976	1.288
whiten	twin	0.3	0.7571	0.45	1288	756	656	0.8677	0.5093	0.6419	0.587	0.844	0.1746	0.2894	1.268
whiten	twin	0.3	0.7571	0.5	1288	730	641	0.8781	0.4977	0.6353	0.5668	0.8598	0.1711	0.2853	1.245
whiten	twin	0.3	0.7571	0.55	1288	699	621	0.8884	0.4821	0.6251	0.5427	0.87	0.1653	0.2778	1.25
whiten	twin	0.3	0.7571	0.6	1288	667	601	0.901	0.4666	0.6148	0.5179	0.8845	0.1591	0.2697	1.248
whiten	twin	0.3	0.7571	0.65	1288	642	587	0.9143	0.4557	0.6083	0.4984	0.9	0.1546	0.2639	1.236
whiten	twin	0.3	0.7571	0.7	1288	615	576	0.9366	0.4472	0.6054	0.4775	0.9215	0.1524	0.2615	1.232
whiten	twin	0.3	0.7571	0.75	1288	594	561	0.9444	0.4356	0.5962	0.4612	0.9312	0.1478	0.2552	1.23
whiten	twin	0.3	0.7571	0.8	1288	571	553	0.9685	0.4293	0.5949	0.4433	0.9547	0.1454	0.2524	1.234
whiten	twin	0.3	0.7571	0.85	1288	555	542	0.9766	0.4208	0.5882	0.4309	0.9645	0.1431	0.2493	1.223
whiten	twin	0.3	0.7571	0.9	1288	526	518	0.9848	0.4022	0.5711	0.4084	0.9739	0.1375	0.241	1.224
whiten	twin	0.35	0.8069	0.0	1288	837	821	0.9809	0.6374	0.7727	0.6498	0.6377	0.2258	0.3336	5.839
whiten	twin	0.35	0.8069	0.05	1288	837	797	0.9522	0.6188	0.7501	0.6498	0.6919	0.2151	0.3281	3.522
whiten	twin	0.35	0.8069	0.1	1288	836	753	0.9007	0.5846	0.709	0.6491	0.7294	0.2029	0.3175	2.362
whiten	twin	0.35	0.8069	0.15	1288	829	723	0.8721	0.5613	0.683	0.6436	0.7468	0.1943	0.3084	1.917
whiten	twin	0.35	0.8069	0.2	1288	816	700	0.8578	0.5435	0.6654	0.6335	0.7731	0.1884	0.303	1.624
whiten	twin	0.35	0.8069	0.25	1288	801	684	0.8539	0.5311	0.6549	0.6219	0.7937	0.1824	0.2966	1.447
whiten	twin	0.35	0.8069	0.3	1288	778	671	0.8625	0.521	0.6496	0.604	0.8149	0.1791	0.2936	1.374
whiten	twin	0.35	0.8069	0.35	1288	758	664	0.876	0.5155	0.6491	0.5885	0.8357	0.1774	0.2927	1.323
whiten	twin	0.35	0.8069	0.4	1288	737	655	0.8887	0.5085	0.6469	0.5722	0.8541	0.1737	0.2886	1.293
whiten	twin	0.35	0.8069	0.45	1288	720	640	0.8889	0.4969	0.6375	0.559	0.8638	0.1696	0.2836	1.276
whiten	twin	0.35	0.8069	0.5	1288	699	627	0.897	0.4868	0.6311	0.5427	0.8778	0.1664	0.2797	1.252
whiten	twin	0.35	0.8069	0.55	1288	673	609	0.9049	0.4728	0.6211	0.5225	0.8856	0.1608	0.2722	1.256
whiten	twin	0.35	0.8069	0.6	1288	644	591	0.9177	0.4589	0.6118	0.5	0.9004	0.1549	0.2644	1.253
whiten	twin	0.35	0.8069	0.65	1288	621	578	0.9308	0.4488	0.6056	0.4821	0.9159	0.1509	0.2591	1.241
whiten	twin	0.35	0.8069	0.7	1288	598	568	0.9498	0.441	0.6023	0.4643	0.9343	0.1487	0.2565	1.235
whiten	twin	0.35	0.8069	0.75	1288	577	553	0.9584	0.4293	0.593	0.448	0.9448	0.1441	0.2501	1.234
whiten	twin	0.35	0.8069	0.8	1288	559	545	0.975	0.4231	0.5901	0.434	0.9609	0.1417	0.247	1.239
whiten	twin	0.35	0.8069	0.85	1288	544	534	0.9816	0.4146	0.583	0.4224	0.9693	0.1394	0.2438	1.228
whiten	twin	0.35	0.8069	0.9	1288	517	510	0.9865	0.396	0.5651	0.4014	0.9753	0.1338	0.2354	1.228
whiten	twin	0.4	0.8444	0.0	1288	773	763	0.9871	0.5924	0.7404	0.6002	0.6658	0.2078	0.3168	5.414
whiten	twin	0.4	0.8444	0.05	1288	773	743	0.9612	0.5769	0.721	0.6002	0.7193	0.1991	0.3119	3.34
whiten	twin	0.4	0.8444	0.1	1288	773	710	0.9185	0.5512	0.689	0.6002	0.7566	0.1891	0.3026	2.291
whiten	twin	0.4	0.8444	0.15	1288	767	686	0.8944	0.5326	0.6676	0.5955	0.7738	0.1822	0.2949	1.883
whiten	twin	0.4	0.8444	0.2	1288	756	667	0.8823	0.5179	0.6526	0.587	0.7997	0.1769	0.2897	1.62
whiten	twin	0.4	0.8444	0.25	1288	746	654	0.8767	0.5078	0.6431	0.5792	0.8181	0.1719	0.2841	1.444
whiten	twin	0.4	0.8444	0.3	1288	729	642	0.8807	0.4984	0.6366	0.566	0.8357	0.1686	0.2806	1.375
whiten	twin	0.4	0.8444	0.35	1288	712	636	0.8933	0.4938	0.636	0.5528	0.857	0.167	0.2796	1.326
whiten	twin	0.4	0.8444	0.4	1288	694	628	0.9049	0.4876	0.6337	0.5388	0.8733	0.1641	0.2763	1.299
whiten	twin	0.4	0.8444	0.45	1288	679	616	0.9072	0.4783	0.6263	0.5272	0.882	0.1617	0.2732	1.282
whiten	twin	0.4	0.8444	0.5	1288	662	608	0.9184	0.472	0.6236	0.514	0.898	0.1601	0.2717	1.258
whiten	twin	0.4	0.8444	0.55	1288	640	592	0.925	0.4596	0.6141	0.4969	0.9046	0.1554	0.2652	1.261
whiten	twin	0.4	0.8444	0.6	1288	616	575	0.9334	0.4464	0.604	0.4783	0.9153	0.1495	0.257	1.257
whiten	twin	0.4	0.8444	0.65	1288	597	562	0.9414	0.4363	0.5963	0.4635	0.9258	0.1455	0.2514	1.247
whiten	twin	0.4	0.8444	0.7	1288	578	554	0.9585	0.4301	0.5938	0.4488	0.9424	0.1436	0.2493	1.241
whiten	twin	0.4	0.8444	0.75	1288	557	539	0.9677	0.4185	0.5843	0.4325	0.9536	0.1391	0.2428	1.24
whiten	twin	0.4	0.8444	0.8	1288	540	531	0.9833	0.4123	0.581	0.4193	0.9687	0.1367	0.2395	1.246
whiten	twin	0.4	0.8444	0.85	1288	531	522	0.9831	0.4053	0.5739	0.4123	0.9704	0.1353	0.2375	1.233
whiten	twin	0.4	0.8444	0.9	1288	506	500	0.9881	0.3882	0.5574	0.3929	0.9768	0.13	0.2295	1.233
whiten	twin	0.45	0.8808	0.0	1288	708	702	0.9915	0.545	0.7034	0.5497	0.6958	0.1908	0.2995	4.774
whiten	twin	0.45	0.8808	0.05	1288	708	690	0.9746	0.5357	0.6914	0.5497	0.7475	0.1849	0.2965	2.977
whiten	twin	0.45	0.8808	0.1	1288	708	665	0.9393	0.5163	0.6663	0.5497	0.7859	0.1763	0.2879	2.123
whiten	twin	0.45	0.8808	0.15	1288	705	646	0.9163	0.5016	0.6483	0.5474	0.8033	0.1704	0.2812	1.814
whiten	twin	0.45	0.8808	0.2	1288	696	628	0.9023	0.4876	0.6331	0.5404	0.8257	0.1656	0.2759	1.587
whiten	twin	0.45	0.8808	0.25	1288	688	617	0.8968	0.479	0.6245	0.5342	0.8414	0.1619	0.2715	1.429
whiten	twin	0.45	0.8808	0.3	1288	676	606	0.8964	0.4705	0.6171	0.5248	0.8547	0.1586	0.2676	1.368
whiten	twin	0.45	0.8808	0.35	1288	664	604	0.9096	0.4689	0.6189	0.5155	0.8764	0.1579	0.2676	1.323
whiten	twin	0.45	0.8808	0.4	1288	649	596	0.9183	0.4627	0.6154	0.5039	0.8903	0.155	0.2641	1.295
whiten	twin	0.45	0.8808	0.45	1288	636	587	0.923	0.4557	0.6102	0.4938	0.9012	0.1529	0.2614	1.278
whiten	twin	0.45	0.8808	0.5	1288	623	580	0.931	0.4503	0.607	0.4837	0.9133	0.1513	0.2597	1.257
whiten	twin	0.45	0.8808	0.55	1288	604	565	0.9354	0.4387	0.5973	0.4689	0.9172	0.1467	0.2529	1.26
whiten	twin	0.45	0.8808	0.6	1288	581	548	0.9432	0.4255	0.5864	0.4511	0.9275	0.141	0.2447	1.257
whiten	twin	0.45	0.8808	0.65	1288	564	537	0.9521	0.4169	0.5799	0.4379	0.9377	0.1374	0.2397	1.251
whiten	twin	0.45	0.8808	0.7	1288	549	530	0.9654	0.4115	0.577	0.4262	0.9505	0.1357	0.2376	1.243
whiten	twin	0.45	0.8808	0.75	1288	528	515	0.9754	0.3998	0.5672	0.4099	0.9627	0.1312	0.2309	1.242
whiten	twin	0.45	0.8808	0.8	1288	514	508	0.9883	0.3944	0.5638	0.3991	0.9752	0.1289	0.2277	1.247
whiten	twin	0.45	0.8808	0.85	1288	508	502	0.9882	0.3898	0.559	0.3944	0.9759	0.1279	0.2261	1.236
whiten	twin	0.45	0.8808	0.9	1288	484	480	0.9917	0.3727	0.5418	0.3758	0.9809	0.1226	0.2179	1.236
whiten	twin	0.5	0.9091	0.0	1288	644	640	0.9938	0.4969	0.6625	0.5	0.7245	0.1745	0.2813	4.48
whiten	twin	0.5	0.9091	0.05	1288	644	632	0.9814	0.4907	0.6542	0.5	0.7735	0.1697	0.2784	2.821
whiten	twin	0.5	0.9091	0.1	1288	644	617	0.9581	0.479	0.6387	0.5	0.8101	0.1658	0.2752	2.078
whiten	twin	0.5	0.9091	0.15	1288	641	600	0.936	0.4658	0.6221	0.4977	0.8242	0.1613	0.2698	1.821
whiten	twin	0.5	0.9091	0.2	1288	634	583	0.9196	0.4526	0.6067	0.4922	0.846	0.1567	0.2644	1.586
whiten	twin	0.5	0.9091	0.25	1288	630	572	0.9079	0.4441	0.5965	0.4891	0.8536	0.1529	0.2594	1.43
whiten	twin	0.5	0.9091	0.3	1288	620	562	0.9065	0.4363	0.5891	0.4814	0.8653	0.1501	0.2558	1.369
whiten	twin	0.5	0.9091	0.35	1288	609	560	0.9195	0.4348	0.5904	0.4728	0.8859	0.1494	0.2557	1.331
whiten	twin	0.5	0.9091	0.4	1288	598	555	0.9281	0.4309	0.5885	0.4643	0.8984	0.1471	0.2528	1.302
whiten	twin	0.5	0.9091	0.45	1288	587	548	0.9336	0.4255	0.5845	0.4557	0.9099	0.1451	0.2502	1.286
whiten	twin	0.5	0.9091	0.5	1288	577	542	0.9393	0.4208	0.5812	0.448	0.9203	0.1439	0.2489	1.262
whiten	twin	0.5	0.9091	0.55	1288	560	528	0.9429	0.4099	0.5714	0.4348	0.9232	0.1395	0.2423	1.266
whiten	twin	0.5	0.9091	0.6	1288	538	511	0.9498	0.3967	0.5597	0.4177	0.9329	0.1337	0.2339	1.263
whiten	twin	0.5	0.9091	0.65	1288	525	504	0.96	0.3913	0.556	0.4076	0.9445	0.1314	0.2308	1.254
whiten	twin	0.5	0.9091	0.7	1288	514	498	0.9689	0.3866	0.5527	0.3991	0.953	0.1299	0.2286	1.252
whiten	twin	0.5	0.9091	0.75	1288	495	485	0.9798	0.3766	0.544	0.3843	0.9662	0.1256	0.2223	1.25
whiten	twin	0.5	0.9091	0.8	1288	483	479	0.9917	0.3719	0.5409	0.375	0.9778	0.1234	0.2191	1.254
whiten	twin	0.5	0.9091	0.85	1288	478	474	0.9916	0.368	0.5368	0.3711	0.9786	0.1224	0.2176	1.242
whiten	twin	0.5	0.9091	0.9	1288	456	454	0.9956	0.3525	0.5206	0.354	0.9841	0.1174	0.2097	1.241
whiten	twin	0.55	0.9289	0.0	1288	580	576	0.9931	0.4472	0.6167	0.4503	0.7422	0.1568	0.2589	4.324
whiten	twin	0.55	0.9289	0.05	1288	580	569	0.981	0.4418	0.6092	0.4503	0.7895	0.1529	0.2562	2.729
whiten	twin	0.55	0.9289	0.1	1288	580	556	0.9586	0.4317	0.5953	0.4503	0.8245	0.1495	0.253	2.04
whiten	twin	0.55	0.9289	0.15	1288	577	544	0.9428	0.4224	0.5834	0.448	0.8392	0.1467	0.2497	1.802
whiten	twin	0.55	0.9289	0.2	1288	570	529	0.9281	0.4107	0.5694	0.4425	0.8609	0.1422	0.2441	1.561
whiten	twin	0.55	0.9289	0.25	1288	567	520	0.9171	0.4037	0.5606	0.4402	0.8692	0.139	0.2397	1.415
whiten	twin	0.55	0.9289	0.3	1288	559	513	0.9177	0.3983	0.5555	0.434	0.8777	0.1371	0.2372	1.371
whiten	twin	0.55	0.9289	0.35	1288	549	511	0.9308	0.3967	0.5563	0.4262	0.8993	0.1366	0.2371	1.342
whiten	twin	0.55	0.9289	0.4	1288	540	506	0.937	0.3929	0.5536	0.4193	0.9095	0.1344	0.2343	1.314
whiten	twin	0.55	0.9289	0.45	1288	529	499	0.9433	0.3874	0.5493	0.4107	0.9215	0.1324	0.2316	1.299
whiten	twin	0.55	0.9289	0.5	1288	523	497	0.9503	0.3859	0.5489	0.4061	0.9311	0.1322	0.2316	1.276
whiten	twin	0.55	0.9289	0.55	1288	511	487	0.953	0.3781	0.5414	0.3967	0.9334	0.1296	0.2276	1.278
whiten	twin	0.55	0.9289	0.6	1288	494	473	0.9575	0.3672	0.5309	0.3835	0.94	0.1249	0.2204	1.274
whiten	twin	0.55	0.9289	0.65	1288	481	466	0.9688	0.3618	0.5269	0.3734	0.9529	0.1226	0.2172	1.265
whiten	twin	0.55	0.9289	0.7	1288	471	460	0.9766	0.3571	0.523	0.3657	0.9604	0.121	0.215	1.262
whiten	twin	0.55	0.9289	0.75	1288	454	448	0.9868	0.3478	0.5144	0.3525	0.9731	0.1167	0.2084	1.262
whiten	twin	0.55	0.9289	0.8	1288	446	443	0.9933	0.3439	0.511	0.3463	0.9793	0.1149	0.2056	1.266
whiten	twin	0.55	0.9289	0.85	1288	442	439	0.9932	0.3408	0.5075	0.3432	0.9802	0.114	0.2042	1.255
whiten	twin	0.55	0.9289	0.9	1288	424	422	0.9953	0.3276	0.493	0.3292	0.9841	0.1091	0.1965	1.252
whiten	twin	0.6	0.9422	0.0	1288	515	514	0.9981	0.3991	0.5702	0.3998	0.7575	0.1368	0.2317	4.291
whiten	twin	0.6	0.9422	0.05	1288	515	508	0.9864	0.3944	0.5635	0.3998	0.8043	0.1332	0.2286	2.738
whiten	twin	0.6	0.9422	0.1	1288	515	497	0.965	0.3859	0.5513	0.3998	0.8389	0.1299	0.2249	2.033
whiten	twin	0.6	0.9422	0.15	1288	513	487	0.9493	0.3781	0.5408	0.3983	0.8492	0.1273	0.2214	1.812
whiten	twin	0.6	0.9422	0.2	1288	506	474	0.9368	0.368	0.5284	0.3929	0.8725	0.1232	0.2159	1.56
whiten	twin	0.6	0.9422	0.25	1288	503	466	0.9264	0.3618	0.5204	0.3905	0.8814	0.1201	0.2114	1.407
whiten	twin	0.6	0.9422	0.3	1288	496	460	0.9274	0.3571	0.5157	0.3851	0.8912	0.1186	0.2094	1.365
whiten	twin	0.6	0.9422	0.35	1288	487	458	0.9405	0.3556	0.5161	0.3781	0.9112	0.1181	0.209	1.335
