metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
correlation	self	0.25	0.8678	0.0	1288	966	945	0.9783	0.7337	0.8385	0.75	0.6184	0.2664	0.3724	5.979
correlation	self	0.25	0.8678	0.05	1288	966	916	0.9482	0.7112	0.8128	0.75	0.6681	0.253	0.367	3.596
correlation	self	0.25	0.8678	0.1	1288	962	856	0.8898	0.6646	0.7609	0.7469	0.7025	0.2352	0.3524	2.421
correlation	self	0.25	0.8678	0.15	1288	957	816	0.8527	0.6335	0.7269	0.743	0.7131	0.2213	0.3378	1.968
correlation	self	0.25	0.8678	0.2	1288	943	789	0.8367	0.6126	0.7073	0.7321	0.7395	0.2137	0.3316	1.658
correlation	self	0.25	0.8678	0.25	1288	922	760	0.8243	0.5901	0.6878	0.7158	0.7512	0.2052	0.3223	1.502
correlation	self	0.25	0.8678	0.3	1288	896	739	0.8248	0.5738	0.6767	0.6957	0.772	0.2002	0.3179	1.406
correlation	self	0.25	0.8678	0.35	1288	867	726	0.8374	0.5637	0.6738	0.6731	0.8011	0.1978	0.3172	1.346
correlation	self	0.25	0.8678	0.4	1288	842	713	0.8468	0.5536	0.6695	0.6537	0.8145	0.194	0.3134	1.317
correlation	self	0.25	0.8678	0.45	1288	815	692	0.8491	0.5373	0.6581	0.6328	0.8281	0.1852	0.3027	1.289
correlation	self	0.25	0.8678	0.5	1288	771	674	0.8742	0.5233	0.6547	0.5986	0.8558	0.1794	0.2967	1.288
correlation	self	0.25	0.8678	0.55	1288	743	660	0.8883	0.5124	0.6499	0.5769	0.8717	0.177	0.2943	1.289
correlation	self	0.25	0.8678	0.6	1288	717	645	0.8996	0.5008	0.6434	0.5567	0.8831	0.1745	0.2915	1.292
correlation	self	0.25	0.8678	0.65	1288	690	629	0.9116	0.4884	0.636	0.5357	0.8951	0.1698	0.2855	1.295
correlation	self	0.25	0.8678	0.7	1288	655	610	0.9313	0.4736	0.6279	0.5085	0.9139	0.1648	0.2793	1.288
correlation	self	0.25	0.8678	0.75	1288	633	598	0.9447	0.4643	0.6226	0.4915	0.9297	0.1619	0.2758	1.285
correlation	self	0.25	0.8678	0.8	1288	604	584	0.9669	0.4534	0.6173	0.4689	0.9519	0.1579	0.2709	1.276
correlation	self	0.25	0.8678	0.85	1288	584	571	0.9777	0.4433	0.61	0.4534	0.9654	0.1544	0.2663	1.248
correlation	self	0.25	0.8678	0.9	1288	556	550	0.9892	0.427	0.5965	0.4317	0.9762	0.1495	0.2592	1.25
correlation	self	0.3	0.9124	0.0	1288	901	891	0.9889	0.6918	0.8141	0.6995	0.6467	0.2489	0.3595	5.579
correlation	self	0.3	0.9124	0.05	1288	901	870	0.9656	0.6755	0.7949	0.6995	0.6959	0.2382	0.3549	3.476
correlation	self	0.3	0.9124	0.1	1288	900	824	0.9156	0.6398	0.7532	0.6988	0.7315	0.223	0.3418	2.381
correlation	self	0.3	0.9124	0.15	1288	895	793	0.886	0.6157	0.7265	0.6949	0.7452	0.2122	0.3304	1.965
correlation	self	0.3	0.9124	0.2	1288	885	768	0.8678	0.5963	0.7069	0.6871	0.7701	0.2051	0.3239	1.652
correlation	self	0.3	0.9124	0.25	1288	866	739	0.8533	0.5738	0.6862	0.6724	0.7811	0.1966	0.3142	1.497
correlation	self	0.3	0.9124	0.3	1288	843	719	0.8529	0.5582	0.6748	0.6545	0.8018	0.1917	0.3094	1.402
correlation	self	0.3	0.9124	0.35	1288	817	708	0.8666	0.5497	0.6727	0.6343	0.8314	0.1896	0.3088	1.342
correlation	self	0.3	0.9124	0.4	1288	794	697	0.8778	0.5411	0.6695	0.6165	0.8465	0.1874	0.3068	1.319
correlation	self	0.3	0.9124	0.45	1288	774	680	0.8786	0.528	0.6596	0.6009	0.8575	0.1817	0.2998	1.293
correlation	self	0.3	0.9124	0.5	1288	738	662	0.897	0.514	0.6535	0.573	0.8789	0.1759	0.2931	1.293
correlation	self	0.3	0.9124	0.55	1288	711	648	0.9114	0.5031	0.6483	0.552	0.8952	0.1735	0.2907	1.294
correlation	self	0.3	0.9124	0.6	1288	689	633	0.9187	0.4915	0.6404	0.5349	0.9028	0.171	0.2876	1.296
correlation	self	0.3	0.9124	0.65	1288	665	618	0.9293	0.4798	0.6329	0.5163	0.9135	0.1667	0.282	1.297
correlation	self	0.3	0.9124	0.7	1288	633	600	0.9479	0.4658	0.6247	0.4915	0.9313	0.1617	0.2756	1.289
correlation	self	0.3	0.9124	0.75	1288	612	588	0.9608	0.4565	0.6189	0.4752	0.9468	0.1588	0.272	1.286
correlation	self	0.3	0.9124	0.8	1288	586	574	0.9795	0.4457	0.6126	0.455	0.9657	0.1548	0.2668	1.278
correlation	self	0.3	0.9124	0.85	1288	572	562	0.9825	0.4363	0.6043	0.4441	0.9716	0.1521	0.263	1.248
correlation	self	0.3	0.9124	0.9	1288	547	543	0.9927	0.4216	0.5918	0.4247	0.9813	0.1473	0.2561	1.254
correlation	self	0.35	0.9434	0.0	1288	837	833	0.9952	0.6467	0.784	0.6498	0.6728	0.2318	0.3448	5.317
correlation	self	0.35	0.9434	0.05	1288	837	821	0.9809	0.6374	0.7727	0.6498	0.7218	0.2241	0.342	3.356
correlation	self	0.35	0.9434	0.1	1288	836	783	0.9366	0.6079	0.7373	0.6491	0.757	0.2107	0.3297	2.333
correlation	self	0.35	0.9434	0.15	1288	833	756	0.9076	0.587	0.7129	0.6467	0.7703	0.201	0.3188	1.929
correlation	self	0.35	0.9434	0.2	1288	825	731	0.8861	0.5675	0.6919	0.6405	0.7945	0.1941	0.312	1.628
correlation	self	0.35	0.9434	0.25	1288	809	706	0.8727	0.5481	0.6733	0.6281	0.8052	0.187	0.3035	1.484
correlation	self	0.35	0.9434	0.3	1288	787	690	0.8767	0.5357	0.6651	0.611	0.8295	0.1832	0.3002	1.389
correlation	self	0.35	0.9434	0.35	1288	763	679	0.8899	0.5272	0.6621	0.5924	0.8574	0.1812	0.2992	1.34
correlation	self	0.35	0.9434	0.4	1288	744	670	0.9005	0.5202	0.6594	0.5776	0.8703	0.1791	0.2971	1.318
correlation	self	0.35	0.9434	0.45	1288	727	656	0.9023	0.5093	0.6511	0.5644	0.8815	0.1743	0.291	1.295
correlation	self	0.35	0.9434	0.5	1288	696	638	0.9167	0.4953	0.6431	0.5404	0.8991	0.1685	0.2838	1.294
correlation	self	0.35	0.9434	0.55	1288	672	625	0.9301	0.4852	0.6378	0.5217	0.9139	0.1663	0.2814	1.296
correlation	self	0.35	0.9434	0.6	1288	654	612	0.9358	0.4752	0.6303	0.5078	0.92	0.1644	0.2789	1.296
correlation	self	0.35	0.9434	0.65	1288	635	600	0.9449	0.4658	0.624	0.493	0.9294	0.1607	0.2739	1.297
correlation	self	0.35	0.9434	0.7	1288	605	583	0.9636	0.4526	0.616	0.4697	0.9473	0.1558	0.2676	1.292
correlation	self	0.35	0.9434	0.75	1288	586	572	0.9761	0.4441	0.6105	0.455	0.9626	0.1529	0.264	1.288
correlation	self	0.35	0.9434	0.8	1288	566	559	0.9876	0.434	0.603	0.4394	0.9745	0.149	0.2585	1.279
correlation	self	0.35	0.9434	0.85	1288	554	548	0.9892	0.4255	0.595	0.4301	0.9779	0.1467	0.2551	1.251
correlation	self	0.35	0.9434	0.9	1288	532	530	0.9962	0.4115	0.5824	0.413	0.9845	0.1419	0.248	1.256
correlation	self	0.4	0.9787	0.0	1288	773	772	0.9987	0.5994	0.7492	0.6002	0.6993	0.2178	0.3321	5.089
correlation	self	0.4	0.9787	0.05	1288	773	762	0.9858	0.5916	0.7394	0.6002	0.7472	0.212	0.3303	3.229
correlation	self	0.4	0.9787	0.1	1288	772	732	0.9482	0.5683	0.7107	0.5994	0.7803	0.2004	0.3189	2.294
correlation	self	0.4	0.9787	0.15	1288	770	710	0.9221	0.5512	0.69	0.5978	0.7922	0.1925	0.3097	1.918
correlation	self	0.4	0.9787	0.2	1288	762	689	0.9042	0.5349	0.6722	0.5916	0.8167	0.1863	0.3034	1.622
correlation	self	0.4	0.9787	0.25	1288	749	671	0.8959	0.521	0.6588	0.5815	0.8308	0.1805	0.2966	1.487
correlation	self	0.4	0.9787	0.3	1288	729	656	0.8999	0.5093	0.6505	0.566	0.8535	0.1772	0.2934	1.393
correlation	self	0.4	0.9787	0.35	1288	709	646	0.9111	0.5016	0.647	0.5505	0.8792	0.1751	0.2921	1.346
correlation	self	0.4	0.9787	0.4	1288	691	638	0.9233	0.4953	0.6448	0.5365	0.8941	0.1732	0.2903	1.324
correlation	self	0.4	0.9787	0.45	1288	676	626	0.926	0.486	0.6375	0.5248	0.9063	0.1685	0.2842	1.3
correlation	self	0.4	0.9787	0.5	1288	649	609	0.9384	0.4728	0.6288	0.5039	0.9224	0.1631	0.2772	1.297
correlation	self	0.4	0.9787	0.55	1288	630	600	0.9524	0.4658	0.6257	0.4891	0.9374	0.1615	0.2756	1.298
correlation	self	0.4	0.9787	0.6	1288	615	589	0.9577	0.4573	0.619	0.4775	0.9432	0.16	0.2735	1.298
correlation	self	0.4	0.9787	0.65	1288	599	578	0.9649	0.4488	0.6126	0.4651	0.9501	0.1566	0.2689	1.299
correlation	self	0.4	0.9787	0.7	1288	575	562	0.9774	0.4363	0.6033	0.4464	0.9619	0.1518	0.2622	1.294
correlation	self	0.4	0.9787	0.75	1288	559	552	0.9875	0.4286	0.5977	0.434	0.9733	0.1491	0.2586	1.288
correlation	self	0.4	0.9787	0.8	1288	543	539	0.9926	0.4185	0.5887	0.4216	0.979	0.1451	0.2528	1.278
correlation	self	0.4	0.9787	0.85	1288	533	530	0.9944	0.4115	0.5821	0.4138	0.9826	0.1433	0.2501	1.248
correlation	self	0.4	0.9787	0.9	1288	515	515	1.0	0.3998	0.5713	0.3998	0.9879	0.1387	0.2432	1.254
correlation	self	0.45	0.9964	0.0	1288	708	708	1.0	0.5497	0.7094	0.5497	0.7292	0.2023	0.3167	4.621
correlation	self	0.45	0.9964	0.05	1288	708	701	0.9901	0.5443	0.7024	0.5497	0.7744	0.1974	0.3147	2.973
correlation	self	0.45	0.9964	0.1	1288	707	681	0.9632	0.5287	0.6827	0.5489	0.8085	0.1895	0.3071	2.18
correlation	self	0.45	0.9964	0.15	1288	705	661	0.9376	0.5132	0.6633	0.5474	0.8199	0.1826	0.2987	1.835
correlation	self	0.45	0.9964	0.2	1288	701	644	0.9187	0.5	0.6476	0.5443	0.8356	0.1779	0.2933	1.605
correlation	self	0.45	0.9964	0.25	1288	690	630	0.913	0.4891	0.637	0.5357	0.8485	0.1726	0.2869	1.475
correlation	self	0.45	0.9964	0.3	1288	676	616	0.9112	0.4783	0.6273	0.5248	0.8653	0.1697	0.2837	1.394
correlation	self	0.45	0.9964	0.35	1288	659	606	0.9196	0.4705	0.6225	0.5116	0.8875	0.1677	0.282	1.35
correlation	self	0.45	0.9964	0.4	1288	643	599	0.9316	0.4651	0.6204	0.4992	0.9026	0.1658	0.2801	1.335
correlation	self	0.45	0.9964	0.45	1288	629	588	0.9348	0.4565	0.6135	0.4884	0.9144	0.1612	0.2741	1.313
correlation	self	0.45	0.9964	0.5	1288	606	573	0.9455	0.4449	0.6051	0.4705	0.9285	0.1565	0.2679	1.31
correlation	self	0.45	0.9964	0.55	1288	592	567	0.9578	0.4402	0.6032	0.4596	0.9419	0.1552	0.2665	1.309
correlation	self	0.45	0.9964	0.6	1288	577	556	0.9636	0.4317	0.5962	0.448	0.9482	0.1536	0.2644	1.308
correlation	self	0.45	0.9964	0.65	1288	564	547	0.9699	0.4247	0.5907	0.4379	0.954	0.1512	0.261	1.309
correlation	self	0.45	0.9964	0.7	1288	546	536	0.9817	0.4161	0.5845	0.4239	0.9654	0.1472	0.2555	1.304
correlation	self	0.45	0.9964	0.75	1288	532	527	0.9906	0.4092	0.5791	0.413	0.9757	0.1448	0.2522	1.299
correlation	self	0.45	0.9964	0.8	1288	519	517	0.9961	0.4014	0.5722	0.403	0.9819	0.1418	0.2478	1.287
correlation	self	0.45	0.9964	0.85	1288	510	509	0.998	0.3952	0.5662	0.396	0.9858	0.14	0.2451	1.255
correlation	self	0.45	0.9964	0.9	1288	499	499	1.0	0.3874	0.5585	0.3874	0.9875	0.1358	0.2388	1.261
correlation	self	0.5	0.9994	0.0	1288	644	644	1.0	0.5	0.6667	0.5	0.7506	0.184	0.2956	4.287
correlation	self	0.5	0.9994	0.05	1288	644	639	0.9922	0.4961	0.6615	0.5	0.7957	0.1797	0.2932	2.787
correlation	self	0.5	0.9994	0.1	1288	643	624	0.9705	0.4845	0.6463	0.4992	0.8283	0.1744	0.2881	2.054
correlation	self	0.5	0.9994	0.15	1288	642	611	0.9517	0.4744	0.6332	0.4984	0.8389	0.1684	0.2805	1.771
correlation	self	0.5	0.9994	0.2	1288	638	597	0.9357	0.4635	0.6199	0.4953	0.8576	0.1651	0.2769	1.56
correlation	self	0.5	0.9994	0.25	1288	631	585	0.9271	0.4542	0.6097	0.4899	0.8661	0.1609	0.2714	1.449
correlation	self	0.5	0.9994	0.3	1288	619	571	0.9225	0.4433	0.5988	0.4806	0.8804	0.158	0.2679	1.376
correlation	self	0.5	0.9994	0.35	1288	606	562	0.9274	0.4363	0.5935	0.4705	0.8966	0.156	0.2658	1.336
correlation	self	0.5	0.9994	0.4	1288	595	558	0.9378	0.4332	0.5927	0.462	0.9093	0.1549	0.2646	1.324
correlation	self	0.5	0.9994	0.45	1288	581	547	0.9415	0.4247	0.5853	0.4511	0.9202	0.1504	0.2585	1.306
correlation	self	0.5	0.9994	0.5	1288	561	534	0.9519	0.4146	0.5776	0.4356	0.9343	0.1462	0.2528	1.302
correlation	self	0.5	0.9994	0.55	1288	551	530	0.9619	0.4115	0.5764	0.4278	0.9457	0.1457	0.2524	1.299
correlation	self	0.5	0.9994	0.6	1288	537	520	0.9683	0.4037	0.5699	0.4169	0.9527	0.1442	0.2505	1.298
correlation	self	0.5	0.9994	0.65	1288	526	512	0.9734	0.3975	0.5645	0.4084	0.9574	0.1418	0.2471	1.297
correlation	self	0.5	0.9994	0.7	1288	510	501	0.9824	0.389	0.5573	0.396	0.9658	0.1379	0.2413	1.298
correlation	self	0.5	0.9994	0.75	1288	497	493	0.992	0.3828	0.5524	0.3859	0.976	0.1357	0.2383	1.296
correlation	self	0.5	0.9994	0.8	1288	488	486	0.9959	0.3773	0.5473	0.3789	0.9807	0.1333	0.2348	1.291
correlation	self	0.5	0.9994	0.85	1288	480	479	0.9979	0.3719	0.5419	0.3727	0.9849	0.1315	0.2321	1.256
correlation	self	0.5	0.9994	0.9	1288	471	471	1.0	0.3657	0.5355	0.3657	0.9867	0.1282	0.227	1.261
correlation	self	0.55	1.0	0.0	1288	597	597	1.0	0.4635	0.6334	0.4635	0.7585	0.1704	0.2783	4.263
correlation	self	0.55	1.0	0.05	1288	597	592	0.9916	0.4596	0.6281	0.4635	0.8035	0.1663	0.2756	2.772
correlation	self	0.55	1.0	0.1	1288	596	578	0.9698	0.4488	0.6136	0.4627	0.8363	0.1611	0.2702	2.012
correlation	self	0.55	1.0	0.15	1288	595	565	0.9496	0.4387	0.6001	0.462	0.8453	0.1551	0.2621	1.725
correlation	self	0.55	1.0	0.2	1288	591	552	0.934	0.4286	0.5875	0.4589	0.8625	0.1521	0.2585	1.522
correlation	self	0.55	1.0	0.25	1288	585	543	0.9282	0.4216	0.5798	0.4542	0.8713	0.1482	0.2533	1.442
correlation	self	0.55	1.0	0.3	1288	575	531	0.9235	0.4123	0.57	0.4464	0.8837	0.1456	0.25	1.377
correlation	self	0.55	1.0	0.35	1288	562	522	0.9288	0.4053	0.5643	0.4363	0.8992	0.1436	0.2477	1.339
correlation	self	0.55	1.0	0.4	1288	553	520	0.9403	0.4037	0.5649	0.4293	0.9123	0.1427	0.2467	1.332
correlation	self	0.55	1.0	0.45	1288	540	510	0.9444	0.396	0.558	0.4193	0.9225	0.1386	0.241	1.316
correlation	self	0.55	1.0	0.5	1288	523	499	0.9541	0.3874	0.5511	0.4061	0.9362	0.135	0.236	1.311
correlation	self	0.55	1.0	0.55	1288	513	495	0.9649	0.3843	0.5497	0.3983	0.9485	0.1345	0.2356	1.308
correlation	self	0.55	1.0	0.6	1288	500	486	0.972	0.3773	0.5436	0.3882	0.9562	0.1334	0.2342	1.306
correlation	self	0.55	1.0	0.65	1288	491	480	0.9776	0.3727	0.5396	0.3812	0.9615	0.1313	0.2311	1.303
correlation	self	0.55	1.0	0.7	1288	479	471	0.9833	0.3657	0.5331	0.3719	0.9668	0.1286	0.227	1.303
correlation	self	0.55	1.0	0.75	1288	468	465	0.9936	0.361	0.5296	0.3634	0.9777	0.127	0.2248	1.299
correlation	self	0.55	1.0	0.8	1288	460	458	0.9957	0.3556	0.524	0.3571	0.9806	0.1247	0.2212	1.293
correlation	self	0.55	1.0	0.85	1288	452	451	0.9978	0.3502	0.5184	0.3509	0.9851	0.1229	0.2185	1.257
correlation	self	0.55	1.0	0.9	1288	444	444	1.0	0.3447	0.5127	0.3447	0.987	0.1203	0.2145	1.261
correlation	self	0.6	1.0	0.0	1288	516	516	1.0	0.4006	0.5721	0.4006	0.763	0.1456	0.2446	4.322
correlation	self	0.6	1.0	0.05	1288	516	512	0.9922	0.3975	0.5676	0.4006	0.807	0.1427	0.2425	2.835
correlation	self	0.6	1.0	0.1	1288	516	500	0.969	0.3882	0.5543	0.4006	0.8339	0.1386	0.2377	2.066
correlation	self	0.6	1.0	0.15	1288	516	489	0.9477	0.3797	0.5421	0.4006	0.8454	0.134	0.2313	1.758
correlation	self	0.6	1.0	0.2	1288	513	476	0.9279	0.3696	0.5286	0.3983	0.8616	0.1309	0.2273	1.528
correlation	self	0.6	1.0	0.25	1288	507	468	0.9231	0.3634	0.5214	0.3936	0.8695	0.1276	0.2225	1.452
correlation	self	0.6	1.0	0.3	1288	497	457	0.9195	0.3548	0.512	0.3859	0.8833	0.1253	0.2194	1.38
correlation	self	0.6	1.0	0.35	1288	485	450	0.9278	0.3494	0.5076	0.3766	0.9005	0.1237	0.2176	1.348
correlation	self	0.6	1.0	0.4	1288	477	448	0.9392	0.3478	0.5076	0.3703	0.9139	0.1227	0.2164	1.34
correlation	self	0.6	1.0	0.45	1288	464	440	0.9483	0.3416	0.5023	0.3602	0.928	0.1202	0.2129	1.325
correlation	self	0.6	1.0	0.5	1288	450	430	0.9556	0.3339	0.4948	0.3494	0.9381	0.1167	0.2075	1.317
correlation	self	0.6	1.0	0.55	1288	442	427	0.9661	0.3315	0.4936	0.3432	0.9504	0.1163	0.2072	1.312
correlation	self	0.6	1.0	0.6	1288	431	420	0.9745	0.3261	0.4887	0.3346	0.9596	0.1154	0.2061	1.309
correlation	self	0.6	1.0	0.65	1288	424	416	0.9811	0.323	0.486	0.3292	0.966	0.1141	0.2041	1.304
correlation	self	0.6	1.0	0.7	1288	414	408	0.9855	0.3168	0.4794	0.3214	0.97	0.1122	0.2011	1.304
correlation	self	0.6	1.0	0.75	1288	405	403	0.9951	0.3129	0.4761	0.3144	0.9805	0.1106	0.1988	1.299
correlation	self	0.6	1.0	0.8	1288	398	397	0.9975	0.3082	0.4709	0.309	0.9839	0.1087	0.1957	1.291
correlation	self	0.6	1.0	0.85	1288	391	391	1.0	0.3036	0.4658	0.3036	0.9891	0.1069	0.1929	1.248
correlation	self	0.6	1.0	0.9	1288	385	385	1.0	0.2989	0.4603	0.2989	0.989	0.1046	0.1891	1.252
correlation	self	0.65	1.0	0.0	1288	505	505	1.0	0.3921	0.5633	0.3921	0.7608	0.1427	0.2403	4.349
correlation	self	0.65	1.0	0.05	1288	505	502	0.9941	0.3898	0.56	0.3921	0.8048	0.14	0.2386	2.857
correlation	self	0.65	1.0	0.1	1288	505	490	0.9703	0.3804	0.5466	0.3921	0.8323	0.136	0.2337	2.081
correlation	self	0.65	1.0	0.15	1288	505	479	0.9485	0.3719	0.5343	0.3921	0.844	0.1313	0.2273	1.768
correlation	self	0.65	1.0	0.2	1288	502	466	0.9283	0.3618	0.5207	0.3898	0.8606	0.1283	0.2233	1.536
correlation	self	0.65	1.0	0.25	1288	496	458	0.9234	0.3556	0.5135	0.3851	0.8686	0.125	0.2185	1.46
correlation	self	0.65	1.0	0.3	1288	486	447	0.9198	0.347	0.5039	0.3773	0.8827	0.1226	0.2153	1.387
correlation	self	0.65	1.0	0.35	1288	475	440	0.9263	0.3416	0.4991	0.3688	0.8984	0.1211	0.2134	1.354
correlation	self	0.65	1.0	0.4	1288	467	438	0.9379	0.3401	0.4991	0.3626	0.912	0.1201	0.2122	1.345
correlation	self	0.65	1.0	0.45	1288	454	430	0.9471	0.3339	0.4937	0.3525	0.9264	0.1176	0.2087	1.33
correlation	self	0.65	1.0	0.5	1288	440	420	0.9545	0.3261	0.4861	0.3416	0.9367	0.114	0.2033	1.322
correlation	self	0.65	1.0	0.55	1288	432	417	0.9653	0.3238	0.4849	0.3354	0.9493	0.1136	0.203	1.317
correlation	self	0.65	1.0	0.6	1288	421	410	0.9739	0.3183	0.4798	0.3269	0.9586	0.1128	0.2018	1.314
correlation	self	0.65	1.0	0.65	1288	414	406	0.9807	0.3152	0.4771	0.3214	0.9652	0.1115	0.1998	1.309
correlation	self	0.65	1.0	0.7	1288	404	398	0.9851	0.309	0.4704	0.3137	0.9693	0.1095	0.1968	1.309
correlation	self	0.65	1.0	0.75	1288	395	393	0.9949	0.3051	0.467	0.3067	0.98	0.108	0.1945	1.304
correlation	self	0.65	1.0	0.8	1288	388	387	0.9974	0.3005	0.4618	0.3012	0.9835	0.106	0.1914	1.296
correlation	self	0.65	1.0	0.85	1288	381	381	1.0	0.2958	0.4566	0.2958	0.9888	0.1042	0.1886	1.252
correlation	self	0.65	1.0	0.9	1288	375	375	1.0	0.2911	0.451	0.2911	0.9887	0.1019	0.1848	1.256
correlation	self	0.7	1.0	0.0	1288	410	410	1.0	0.3183	0.4829	0.3183	0.7745	0.1174	0.2039	4.31
correlation	self	0.7	1.0	0.05	1288	410	407	0.9927	0.316	0.4794	0.3183	0.8146	0.1149	0.2014	2.793
correlation	self	0.7	1.0	0.1	1288	410	399	0.9732	0.3098	0.47	0.3183	0.8414	0.1126	0.1986	2.083
correlation	self	0.7	1.0	0.15	1288	410	390	0.9512	0.3028	0.4594	0.3183	0.8548	0.109	0.1933	1.759
correlation	self	0.7	1.0	0.2	1288	407	381	0.9361	0.2958	0.4496	0.316	0.87	0.1069	0.1904	1.55
correlation	self	0.7	1.0	0.25	1288	403	375	0.9305	0.2911	0.4435	0.3129	0.8765	0.1037	0.1854	1.464
correlation	self	0.7	1.0	0.3	1288	396	367	0.9268	0.2849	0.4359	0.3075	0.8885	0.1019	0.1828	1.391
correlation	self	0.7	1.0	0.35	1288	388	361	0.9304	0.2803	0.4308	0.3012	0.9036	0.1012	0.182	1.351
correlation	self	0.7	1.0	0.4	1288	382	360	0.9424	0.2795	0.4311	0.2966	0.9182	0.1004	0.181	1.346
correlation	self	0.7	1.0	0.45	1288	374	355	0.9492	0.2756	0.4272	0.2904	0.9303	0.0987	0.1785	1.329
correlation	self	0.7	1.0	0.5	1288	364	349	0.9588	0.271	0.4225	0.2826	0.9453	0.097	0.1759	1.321
correlation	self	0.7	1.0	0.55	1288	356	346	0.9719	0.2686	0.4209	0.2764	0.9581	0.0966	0.1755	1.317
correlation	self	0.7	1.0	0.6	1288	346	340	0.9827	0.264	0.4162	0.2686	0.9684	0.0957	0.1742	1.315
correlation	self	0.7	1.0	0.65	1288	340	336	0.9882	0.2609	0.4128	0.264	0.9738	0.0944	0.1722	1.312
correlation	self	0.7	1.0	0.7	1288	332	330	0.994	0.2562	0.4074	0.2578	0.9792	0.0928	0.1695	1.313
correlation	self	0.7	1.0	0.75	1288	325	325	1.0	0.2523	0.403	0.2523	0.9864	0.0912	0.167	1.308
correlation	self	0.7	1.0	0.8	1288	319	319	1.0	0.2477	0.397	0.2477	0.9862	0.0892	0.1637	1.301
correlation	self	0.7	1.0	0.85	1288	314	314	1.0	0.2438	0.392	0.2438	0.9881	0.0882	0.162	1.248
correlation	self	0.7	1.0	0.9	1288	308	308	1.0	0.2391	0.386	0.2391	0.9878	0.0859	0.1581	1.253
correlation	self	0.75	1.0	0.0	1288	365	365	1.0	0.2834	0.4416	0.2834	0.7761	0.1063	0.187	4.085
correlation	self	0.75	1.0	0.05	1288	365	362	0.9918	0.2811	0.438	0.2834	0.8162	0.1038	0.1841	2.748
correlation	self	0.75	1.0	0.1	1288	365	355	0.9726	0.2756	0.4295	0.2834	0.8451	0.102	0.182	2.082
correlation	self	0.75	1.0	0.15	1288	365	349	0.9562	0.271	0.4223	0.2834	0.8584	0.0989	0.1774	1.786
correlation	self	0.75	1.0	0.2	1288	363	341	0.9394	0.2648	0.4131	0.2818	0.8728	0.0973	0.175	1.567
correlation	self	0.75	1.0	0.25	1288	360	336	0.9333	0.2609	0.4078	0.2795	0.878	0.0943	0.1702	1.478
correlation	self	0.75	1.0	0.3	1288	357	330	0.9244	0.2562	0.4012	0.2772	0.8875	0.0926	0.1678	1.401
correlation	self	0.75	1.0	0.35	1288	349	324	0.9284	0.2516	0.3958	0.271	0.9043	0.092	0.1669	1.355
correlation	self	0.75	1.0	0.4	1288	344	323	0.939	0.2508	0.3958	0.2671	0.9164	0.0912	0.1659	1.352
correlation	self	0.75	1.0	0.45	1288	337	319	0.9466	0.2477	0.3926	0.2616	0.929	0.0898	0.1638	1.338
correlation	self	0.75	1.0	0.5	1288	327	313	0.9572	0.243	0.3876	0.2539	0.9457	0.0881	0.1611	1.33
correlation	self	0.75	1.0	0.55	1288	320	311	0.9719	0.2415	0.3868	0.2484	0.9602	0.0877	0.1608	1.325
correlation	self	0.75	1.0	0.6	1288	310	305	0.9839	0.2368	0.3817	0.2407	0.9718	0.0869	0.1595	1.323
correlation	self	0.75	1.0	0.65	1288	305	301	0.9869	0.2337	0.3779	0.2368	0.9746	0.0856	0.1573	1.318
correlation	self	0.75	1.0	0.7	1288	297	295	0.9933	0.229	0.3722	0.2306	0.9806	0.0839	0.1545	1.32
correlation	self	0.75	1.0	0.75	1288	290	290	1.0	0.2252	0.3676	0.2252	0.9888	0.0824	0.152	1.314
correlation	self	0.75	1.0	0.8	1288	284	284	1.0	0.2205	0.3613	0.2205	0.9886	0.0804	0.1487	1.306
correlation	self	0.75	1.0	0.85	1288	279	279	1.0	0.2166	0.3561	0.2166	0.9907	0.0794	0.147	1.247
correlation	self	0.75	1.0	0.9	1288	273	273	1.0	0.212	0.3498	0.212	0.9905	0.077	0.143	1.253
correlation	self	0.8	1.0	0.0	1288	365	365	1.0	0.2834	0.4416	0.2834	0.7761	0.1063	0.187	4.085
correlation	self	0.8	1.0	0.05	1288	365	362	0.9918	0.2811	0.438	0.2834	0.8162	0.1038	0.1841	2.748
correlation	self	0.8	1.0	0.1	1288	365	355	0.9726	0.2756	0.4295	0.2834	0.8451	0.102	0.182	2.082
correlation	self	0.8	1.0	0.15	1288	365	349	0.9562	0.271	0.4223	0.2834	0.8584	0.0989	0.1774	1.786
correlation	self	0.8	1.0	0.2	1288	363	341	0.9394	0.2648	0.4131	0.2818	0.8728	0.0973	0.175	1.567
correlation	self	0.8	1.0	0.25	1288	360	336	0.9333	0.2609	0.4078	0.2795	0.878	0.0943	0.1702	1.478
correlation	self	0.8	1.0	0.3	1288	357	330	0.9244	0.2562	0.4012	0.2772	0.8875	0.0926	0.1678	1.401
correlation	self	0.8	1.0	0.35	1288	349	324	0.9284	0.2516	0.3958	0.271	0.9043	0.092	0.1669	1.355
correlation	self	0.8	1.0	0.4	1288	344	323	0.939	0.2508	0.3958	0.2671	0.9164	0.0912	0.1659	1.352
