metric	condition	nn_quantile	nn_threshold	floor	n_adjudicable	n_fired	n_correct	precision	recall	f1	coverage	mnxr_macro_precision	mnxr_macro_recall	mnxr_macro_f1	mnxr_mean_pred_size
euclidean	twin	0.9	25.416	0.6	1288	114	111	0.9737	0.0862	0.1583	0.0885	0.9452	0.034	0.0656	1.333
euclidean	twin	0.9	25.416	0.65	1288	113	110	0.9735	0.0854	0.157	0.0877	0.9447	0.0335	0.0646	1.327
euclidean	twin	0.9	25.416	0.7	1288	113	110	0.9735	0.0854	0.157	0.0877	0.9447	0.0334	0.0645	1.301
euclidean	twin	0.9	25.416	0.75	1288	109	108	0.9908	0.0839	0.1546	0.0846	0.9656	0.0332	0.0642	1.284
euclidean	twin	0.9	25.416	0.8	1288	105	104	0.9905	0.0807	0.1493	0.0815	0.9643	0.0319	0.0618	1.286
euclidean	twin	0.9	25.416	0.85	1288	104	103	0.9904	0.08	0.148	0.0807	0.9639	0.0318	0.0616	1.288
euclidean	twin	0.9	25.416	0.9	1288	103	103	1.0	0.08	0.1481	0.08	0.9733	0.0318	0.0616	1.291
euclidean	twin	0.95	28.3702	0.0	1288	65	64	0.9846	0.0497	0.0946	0.0505	0.852	0.0186	0.0364	2.215
euclidean	twin	0.95	28.3702	0.05	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.8679	0.0182	0.0356	1.815
euclidean	twin	0.95	28.3702	0.1	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.8727	0.0182	0.0356	1.662
euclidean	twin	0.95	28.3702	0.15	1288	65	63	0.9692	0.0489	0.0931	0.0505	0.8833	0.0182	0.0357	1.554
euclidean	twin	0.95	28.3702	0.2	1288	64	62	0.9688	0.0481	0.0917	0.0497	0.9036	0.0174	0.0341	1.391
euclidean	twin	0.95	28.3702	0.25	1288	63	61	0.9683	0.0474	0.0903	0.0489	0.918	0.0173	0.034	1.349
euclidean	twin	0.95	28.3702	0.3	1288	63	60	0.9524	0.0466	0.0888	0.0489	0.9127	0.0172	0.0338	1.333
euclidean	twin	0.95	28.3702	0.35	1288	63	60	0.9524	0.0466	0.0888	0.0489	0.9127	0.0172	0.0338	1.333
euclidean	twin	0.95	28.3702	0.4	1288	63	60	0.9524	0.0466	0.0888	0.0489	0.9206	0.0172	0.0338	1.317
euclidean	twin	0.95	28.3702	0.45	1288	63	60	0.9524	0.0466	0.0888	0.0489	0.9206	0.0172	0.0338	1.317
euclidean	twin	0.95	28.3702	0.5	1288	63	60	0.9524	0.0466	0.0888	0.0489	0.9206	0.0172	0.0338	1.317
euclidean	twin	0.95	28.3702	0.55	1288	61	59	0.9672	0.0458	0.0875	0.0474	0.9344	0.0171	0.0336	1.328
euclidean	twin	0.95	28.3702	0.6	1288	61	59	0.9672	0.0458	0.0875	0.0474	0.9344	0.0171	0.0336	1.328
euclidean	twin	0.95	28.3702	0.65	1288	61	59	0.9672	0.0458	0.0875	0.0474	0.9344	0.0169	0.0333	1.311
euclidean	twin	0.95	28.3702	0.7	1288	61	59	0.9672	0.0458	0.0875	0.0474	0.9344	0.0169	0.0333	1.311
euclidean	twin	0.95	28.3702	0.75	1288	59	59	1.0	0.0458	0.0876	0.0458	0.9746	0.0169	0.0333	1.288
euclidean	twin	0.95	28.3702	0.8	1288	57	57	1.0	0.0443	0.0848	0.0443	0.9737	0.0158	0.031	1.281
euclidean	twin	0.95	28.3702	0.85	1288	56	56	1.0	0.0435	0.0833	0.0435	0.9732	0.0157	0.0308	1.286
euclidean	twin	0.95	28.3702	0.9	1288	56	56	1.0	0.0435	0.0833	0.0435	0.9732	0.0157	0.0308	1.286
