instance_id,dtype_key,path,origin
1e20a09b8afb3ede8733cd3e5ee7078217e2d05ae5da975dc9051769c6dfff88e2df,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S23_R1.fastq.gz,leaf
1e20fe95f272034f9a2ca1da357cd951f369ed819b158ba487be64286807b30c8af9,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S27_R1.fastq.gz,leaf
1e205ee746337fe30190c87d42c03793ac28b25927cb6b3d5558f80716d0368ca7de,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S5_R1.fastq.gz,leaf
1e20f2741ebe0fa1d940c695faf324541901deaa33dd95eebcede0dd75997437feb8,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S9_R1.fastq.gz,leaf
1e20dac89491a868ae7ec48f271a3cee819317a428accc257021125d13e95ec4a8e1,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S10_R1.fastq.gz,leaf
1e20bfe42fba459c33d6649db2fc86584f7f35ae5e3f0e2eff0cf60a2cc336d5f7d1,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S28_R1.fastq.gz,leaf
1e2082c843c35c0b084f91e310677032306b7eb21d40439eb476e64715d2866aa9d1,iHUKyqHN,/scratch/phyberos/gmcf3495/reads/S31_R1.fastq.gz,leaf
Ici94p2ZE8,pN0O2OQc,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/diamond.env,leaf
r5SCalEpeb,u4CjAg6F,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/bedtools.env,leaf
MLdrUYsnvk,TaWN3G4e,/msm_home/runs/dcYCo2Px/_metasmith/task/data/mOGUecUDK7wL/polars.env,leaf
1e20673d6da7ef483379921e84ac1dc3c04a5c7a736b81674526f08ac2c1ed0446f9,1Tw0lWc0,/home/phyberos/project-rpp/lib/diamond/uniref50.dmnd,leaf
1e2089134e7d02f732f0fef0b4d7464a2c72b20ea0db930d81728cdcd0e7c78c0e16,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S1_read_pair.json,leaf
1e2066800cfc590581a191a25f14af2f7c52560fd67d7b2c37550654506ba6ef9676,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S29_read_pair.json,leaf
1e20931f7890ab36c9f5aa200fa34c057180f01fe24ed01c5c61d1ab69ae8edd7e80,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S26_read_pair.json,leaf
1e202f129996174d89782daa36c1c6f2f1cdb773b88c55218e60f3978aac2e3d4ea9,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/NTC_read_pair.json,leaf
1e200ac996fb4f9e1ca15ccddf629fde261f28efbcaec1e0f79e36331e3ab48ff8fa,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S10_read_pair.json,leaf
1e20112eec2c5ab86e91a1279047681882f9877dc1bb9f1025ae2d6333b130fcffc1,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S27_read_pair.json,leaf
1e20453080e2adfaea8ee8ea8fa2c8fc1dd6b030245bb4e1d93ee0b275a34fee7350,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S16_read_pair.json,leaf
1e20b51f3f3dc3c011d26d07bb7184b7f5847581b4d16292ed0ff1a7d1443b19fa91,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S17_read_pair.json,leaf
1e20de969065b71c5956e39a2e1aecd7c4d8568a515ff13df9b4b8f8da002efd52c8,fGx3P64L,/msm_home/runs/dcYCo2Px/_metasmith/task/data/cNIjNLyYRZxT/S30_read_pair.json,leaf
